model,family,store_id,sku_id,forecast_total_units,forecast_mean_units,test_rows,test_actual_units,test_wape,test_mape,test_mae,test_rmse,test_bias
transformer,dl,STORE0007,SKU0090,243.14831924438477,17.367737088884628,14,218.0,0.4132670656256719,1.1651422149069426,6.435158593314035,8.086283237426676,0.1697418667854519
transformer,dl,STORE0008,SKU0059,375.28081703186035,26.805772645132883,14,364.0,0.4098109674977732,0.3843848712143461,10.655085154942103,12.49889225550872,0.0592057154728816
transformer,dl,STORE0010,SKU0100,1104.1553344726562,78.8682381766183,14,1076.0,0.4077638037585858,0.7070562312610199,31.339560917445592,37.76093767340072,0.0408760765671286
transformer,dl,STORE0011,SKU0035,2226.0204315185547,159.0014593941825,14,2625.0,0.4068238409133184,0.8425502950070923,76.27947017124721,90.35827870561148,0.0907849411737351
transformer,dl,STORE0002,SKU0017,1058.477523803711,75.60553741455078,14,1063.0,0.4046967973825736,1.37010120273503,30.72804968697684,37.12038329995271,0.0600690079094213
transformer,dl,STORE0007,SKU0061,1011.4217300415039,72.24440928867885,14,794.0,0.4038049808377282,0.9504647856978587,22.90151105608259,29.50422945946511,0.301242146143685
transformer,dl,STORE0006,SKU0081,1053.0320510864258,75.21657507760185,14,946.0,0.4033951386336796,0.6143611276130267,27.25798579624721,33.57220948174921,0.1417295363186277
transformer,dl,STORE0011,SKU0026,1342.2721786499023,95.87658418927874,14,1462.0,0.4028437310465383,1.1923078516530896,42.06839534214565,51.35372878932431,0.2495332083852118
transformer,dl,STORE0011,SKU0039,201.3757095336914,14.38397925240653,14,264.0,0.4027774261705803,1.6134873211199965,7.595231464930943,8.730582992662795,-0.0100972869179465
transformer,dl,STORE0004,SKU0051,1052.534538269043,75.18103844778878,14,970.0,0.4024846814342381,1.3666910951033524,27.886438642229358,36.8707846156058,0.112531068152988
transformer,dl,STORE0009,SKU0003,295.1302375793457,21.08073125566755,14,237.0,0.401474771620352,0.9778338861993976,6.796394348144531,8.655598901658992,0.2457040392396823
transformer,dl,STORE0013,SKU0049,387.7919921875,27.699428013392858,14,298.0,0.4008189783800368,0.7162779878206557,8.531718254089355,10.378912334625472,0.3415349217869292
transformer,dl,STORE0007,SKU0048,613.7507247924805,43.839337485177175,14,761.0,0.4006959010361058,0.8636881508603066,21.780684334891184,25.729261483874247,0.2088426547357506
transformer,dl,STORE0003,SKU0050,190.5351333618164,13.609652382986885,14,170.0,0.3971021315630744,0.7890349935798177,4.821954454694476,5.899914479955757,0.1871558245490579
transformer,dl,STORE0001,SKU0058,1441.997657775879,102.99983269827706,14,1284.0,0.3959563246397214,1.346769262400409,36.31485148838589,45.83481412231467,0.1419126861191983
transformer,dl,STORE0013,SKU0028,779.5988235473633,55.68563025338309,14,879.0,0.3953956716839092,6.465438270218273,24.825199672154017,34.026179299605545,0.2463773655810047
transformer,dl,STORE0009,SKU0057,1137.9698944091797,81.28356388636998,14,986.0,0.3953326304592419,0.9352039514079676,27.84271240234375,36.85311471878209,0.1832059043899752
transformer,dl,STORE0008,SKU0035,2125.969497680664,151.85496412004744,14,2593.0,0.3932162931054612,1.9945836665953995,72.82927485874721,85.46143989746817,0.0787818458518879
transformer,dl,STORE0013,SKU0006,810.311222076416,57.879373005458284,14,938.0,0.3928200207285281,0.5390685372624396,26.318941388811385,33.71141508931444,-0.004284824135461
transformer,dl,STORE0005,SKU0086,145.95827865600586,10.425591332571846,14,135.0,0.3917994181315104,0.4860705900673914,3.778065817696708,5.057749820394105,0.250236737286603
transformer,dl,STORE0006,SKU0017,1538.5632934570312,109.89737810407367,14,1393.0,0.3915190960294637,1.6588865789194267,38.95615005493164,48.9535915857336,0.1866867328323397
transformer,dl,STORE0007,SKU0015,157.3120002746582,11.236571448189872,14,121.0,0.3906829140403054,1.0761785680204292,3.3766166142054965,4.140946601962816,0.337480371648615
transformer,dl,STORE0005,SKU0075,524.0801963806152,37.434299741472515,14,553.0,0.3906507302365294,0.3803540844401644,15.430703844342911,18.01118236512445,-0.0320306677930393
transformer,dl,STORE0006,SKU0053,496.6657066345215,35.47612190246582,14,441.0,0.3904307445430972,0.6809088285929702,12.298568453107563,15.393378277482388,0.1506928683949166
transformer,dl,STORE0011,SKU0033,1251.0304718017578,89.35931941441127,14,1477.0,0.3894439831567763,1.4132965259701042,41.0863402230399,50.52683691239756,0.2494493973925054
transformer,dl,STORE0007,SKU0036,407.7664909362793,29.12617792401995,14,496.0,0.3892632992036881,0.9683025690259796,13.791042600359235,17.573800437931403,0.2269533295785227
transformer,dl,STORE0011,SKU0100,1280.181022644043,91.44150161743164,14,1173.0,0.3880271228682964,0.5017497912113088,32.511129651750835,35.98863120390669,0.1136326249196604
transformer,dl,STORE0010,SKU0036,462.86783027648926,33.06198787689209,14,589.0,0.3868582811339399,0.6079016115367631,16.275680541992188,18.440562904542148,0.1910953748408319
transformer,dl,STORE0006,SKU0033,1297.0142059326172,92.6438718523298,14,1674.0,0.3858121555196199,0.7433396229343697,46.132110595703125,57.70783255028598,0.1169940579322076
transformer,dl,STORE0012,SKU0062,237.3752670288086,16.95537621634347,14,192.0,0.3851207693417867,0.8917963353281863,5.281656265258789,6.528296422791031,0.2816598614056905
transformer,dl,STORE0013,SKU0068,337.6354179382324,24.1168155670166,14,381.0,0.384415243554303,0.5349232023379247,10.461586271013532,13.03533044258623,0.0135315522121319
transformer,dl,STORE0009,SKU0019,226.4063377380371,16.17188126700265,14,230.0,0.383855446525242,0.7160428285873414,6.306196621486119,7.363778683173868,0.1837231428726859
transformer,dl,STORE0007,SKU0027,1077.2251434326172,76.9446531023298,14,1769.0,0.3831316407216074,1.4805559399614123,48.41141945975168,57.41440459448386,-0.0073870652944372
transformer,dl,STORE0009,SKU0058,1238.3435897827148,88.4531135559082,14,1123.0,0.3830880821547334,2.829271368908054,30.729136875697545,40.51739539711801,0.1291813294163582
transformer,dl,STORE0006,SKU0076,486.2982635498047,34.735590253557476,14,378.0,0.382430666968936,0.6896931489852546,10.325628008161273,13.53258864182717,0.3174963653402984
transformer,dl,STORE0002,SKU0038,849.2679138183594,60.66199384416853,14,1030.0,0.3822928641606303,0.6787530286428084,28.125832148960654,33.26553374403301,0.1406164595224324
transformer,dl,STORE0011,SKU0020,758.8949813842773,54.20678438459124,14,659.0,0.382285226639558,0.9329596122402856,17.99471173967634,22.78102311368536,0.1498451985430102
transformer,dl,STORE0007,SKU0050,199.89904022216797,14.278502873011998,14,161.0,0.3822333294412364,0.5547141538138292,4.395683288574219,5.28865788897773,0.3089854554359957
transformer,dl,STORE0002,SKU0084,294.98766326904297,21.070547376360214,14,259.0,0.3819308188891319,0.7503539047058687,7.065720149448941,8.836148470325956,0.174174098894863
transformer,dl,STORE0006,SKU0056,342.37252616882324,24.455180440630233,14,379.0,0.3816603305786455,1.4157929049512137,10.332090377807615,14.904512154627806,0.0488373950163104
transformer,dl,STORE0010,SKU0017,1309.2906875610352,93.5207633972168,14,1321.0,0.3812680356345512,0.6924715039107764,35.97536250523159,50.22140566171293,0.0608332805070436
transformer,dl,STORE0002,SKU0031,497.1914596557617,35.513675689697266,14,646.0,0.3811773176163712,1.307925126549809,17.5886105128697,22.738901382245515,0.2405805794447199
transformer,dl,STORE0001,SKU0026,1345.3375549316406,96.09553963797433,14,1585.0,0.3804000228737431,0.641772330281983,43.06671687534877,50.52859643566911,0.1636222093263259
transformer,dl,STORE0007,SKU0039,155.27936172485352,11.09138298034668,14,183.0,0.3795254816774462,1.6663760194609534,4.960940224783761,6.463459788350812,0.1461264188172387
transformer,dl,STORE0013,SKU0026,677.4324607849121,48.38803291320801,14,724.0,0.3790727478364554,0.4627786856414179,19.60347638811384,26.92611090710005,0.2839070736373986
transformer,dl,STORE0003,SKU0008,268.1876029968262,19.156257356916154,14,243.0,0.3788016048478491,0.5949824396703842,6.574913569859096,7.51839370184025,0.1288883852860564
transformer,dl,STORE0006,SKU0098,630.0646209716797,45.004615783691406,14,581.0,0.3780782177608313,1.2807048166742123,15.690246037074498,20.63830757285286,0.1875950194472084
transformer,dl,STORE0004,SKU0068,641.0585517883301,45.789896556309294,14,562.0,0.3770107052080148,0.4946038424048009,15.134286880493164,18.612994281673075,0.2860063369588071
transformer,dl,STORE0006,SKU0071,501.03100967407227,35.787929262433735,14,423.0,0.3753053831997774,0.570374233774716,11.339584078107562,13.398077039749898,0.2053496178160322
transformer,dl,STORE0012,SKU0043,503.9066925048828,35.9933351789202,14,719.0,0.374655828356577,0.3963205246679786,19.24125289916992,21.493130781875116,0.0755788301725214
transformer,dl,STORE0003,SKU0055,162.47402954101562,11.605287824358259,14,145.0,0.3722558646366514,0.7969477681196393,3.855507169451033,4.872824571111278,0.1763444308576912
transformer,dl,STORE0011,SKU0058,1426.9983825683594,101.92845589773995,14,1296.0,0.3714930216471354,0.8161214830408188,34.389639718191965,41.89308420946829,0.1130301746321313
transformer,dl,STORE0013,SKU0076,258.33360290527344,18.45240020751953,14,226.0,0.369802441217203,0.8196621643960355,5.969667979649135,7.346345648375578,0.2005319679732871
transformer,dl,STORE0005,SKU0060,933.0264167785645,66.64474405561175,14,923.0,0.3693014126299262,0.4723273912957926,24.34751456124442,29.36432419377688,0.0304258931367653
transformer,dl,STORE0012,SKU0013,1105.1299514770508,78.93785367693219,14,1554.0,0.3687289862712531,2.948645284923117,40.9289174761091,47.64383459834446,-0.069365271883735
transformer,dl,STORE0005,SKU0020,773.9688110351562,55.28348650251116,14,625.0,0.3685651184082031,0.5854325258056539,16.453799928937638,20.432178744042343,0.2613965393066406
transformer,dl,STORE0005,SKU0016,394.83622550964355,28.20258753640311,14,417.0,0.3684704366633646,0.5611502749719854,10.97515514918736,14.240130119097456,0.1233709779002969
transformer,dl,STORE0008,SKU0031,693.793586730957,49.55668476649693,14,917.0,0.3677053753136288,0.960638271232334,24.08470208304269,32.23429150916236,0.2082520612843554
transformer,dl,STORE0005,SKU0101,243.46551132202148,17.390393665858678,14,261.0,0.3671351757999581,1.178249226281691,6.844448634556362,9.007607987703334,0.0880970278918971
transformer,dl,STORE0009,SKU0022,1285.626724243164,91.83048030308315,14,1233.0,0.3667965940798769,0.8157983042203505,32.304300035749165,39.50639361137403,0.0618925875797565
transformer,dl,STORE0009,SKU0023,926.424186706543,66.1731561933245,14,991.0,0.3666662414427602,0.4240257848018346,25.95473180498396,32.06363650215741,0.0624208382953909
transformer,dl,STORE0001,SKU0065,858.3117713928223,61.307983670915874,14,1009.0,0.366636365090891,0.7514177434672176,26.424006598336355,36.54959440558675,0.0339322009809662
transformer,dl,STORE0009,SKU0012,582.1614875793457,41.58296339852469,14,729.0,0.3659197070798102,1.1140379249155454,19.0539618900844,25.18598805920242,0.1555803557972849
transformer,dl,STORE0012,SKU0053,422.53734016418457,30.18123858315604,14,428.0,0.3656436126922893,0.4508876148007962,11.178247588021415,12.303504919727452,0.0160748891741315
transformer,dl,STORE0005,SKU0006,1605.6773681640625,114.69124058314732,14,2295.0,0.3649907297038824,0.3814557618483457,59.8324089050293,70.72270771343725,-0.1705087399950214
transformer,dl,STORE0003,SKU0070,1125.2969360351562,80.37835257393974,14,996.0,0.3638297927427483,0.445852277452731,25.88389096941267,32.675022790107604,0.1543356424354645
transformer,dl,STORE0007,SKU0067,455.7033271789551,32.55023765563965,14,400.0,0.3630807399749756,0.5253285268854943,10.373735427856444,12.089483333771458,0.1734261322021484
transformer,dl,STORE0001,SKU0055,226.19009399414062,16.15643528529576,14,207.0,0.36296748654278,0.3418650556065067,5.366733551025391,6.661088469171577,0.1379901683272947
transformer,dl,STORE0001,SKU0043,589.0464134216309,42.07474381583078,14,718.0,0.3620419834317603,0.4493197322343622,18.567581721714564,28.588559088491536,0.2889673769640059
transformer,dl,STORE0008,SKU0051,1046.9122772216797,74.77944837297711,14,1030.0,0.361783947990936,1.2666248505473494,26.616961887904576,34.42550281263629,0.0320916036957676
transformer,dl,STORE0012,SKU0060,803.151065826416,57.36793327331543,14,689.0,0.361240104597781,1.1658179525450436,17.77817371913365,23.935923709944348,0.1856441525485588
transformer,dl,STORE0001,SKU0066,445.04504585266113,31.788931846618652,14,429.0,0.3599519707384087,0.8785141200537296,11.029956817626951,13.489932361937994,0.1072811580204463
transformer,dl,STORE0006,SKU0048,887.0463905334473,63.360456466674805,14,1136.0,0.3590235575823716,0.5223473673626955,29.13219724382673,33.087192919319904,0.1473060728798449
transformer,dl,STORE0001,SKU0086,145.4192771911621,10.38709122794015,14,177.0,0.3581379820398018,0.4163503704222572,4.527887344360352,6.599855511203283,-0.0726212539241812
transformer,dl,STORE0007,SKU0034,1344.1554794311523,96.01110567365374,14,1854.0,0.3579958902336376,0.4651421533081567,47.40888432094029,55.94714166595805,0.093063296880794
transformer,dl,STORE0011,SKU0067,617.6288566589355,44.116346904209685,14,553.0,0.3579297402021467,0.6867843152579439,14.138224737984794,17.401016886850623,0.1375406620515406
transformer,dl,STORE0010,SKU0097,903.844066619873,64.56029047284808,14,883.0,0.3578649890247314,0.7986241738492558,22.57105609348842,26.489724865806693,0.0397609870539111
transformer,dl,STORE0001,SKU0059,372.18511962890625,26.584651402064733,14,390.0,0.3577107013800205,0.5225117666917597,9.964798109872,11.333938041430129,-0.0212088022476587
transformer,dl,STORE0006,SKU0091,286.29141998291016,20.44938714163644,14,294.0,0.3573679307691094,0.5285818192597466,7.504726546151297,9.644743812813854,0.1298492911721573
transformer,dl,STORE0003,SKU0044,769.8031730651855,54.98594093322754,14,1028.0,0.3567788461766818,0.5107808886233298,26.19776099068778,29.646212134157324,0.0502842632249171
transformer,dl,STORE0002,SKU0090,244.33103942871094,17.45221710205078,14,207.0,0.3561122544145814,1.5433246694298677,5.265374047415597,6.852578031089722,0.2446720842002094
transformer,dl,STORE0009,SKU0082,791.5100898742676,56.536434991019114,14,680.0,0.3560370164759018,1.1886343534423365,17.293226514543807,22.932327445479803,0.1833422155941234
transformer,dl,STORE0006,SKU0031,709.1037712097168,50.65026937212263,14,943.0,0.3559900569005584,0.5375738095477643,23.978473118373326,30.67959826997532,0.2561385477335051
transformer,dl,STORE0010,SKU0079,1055.612777709961,75.40091269356864,14,989.0,0.3558792253114335,0.4919497945421201,25.14032527378627,27.428851193169237,0.0845011526942855
transformer,dl,STORE0004,SKU0028,1551.340690612793,110.81004932948521,14,1815.0,0.3534321430300878,0.773002385544028,45.81995282854353,55.41566843301148,0.1423333958817579
transformer,dl,STORE0010,SKU0034,1575.6401977539062,112.5457284109933,14,2551.0,0.3532501005369371,0.4195760461885426,64.36721474783761,88.42518097438798,-0.0815425679899579
transformer,dl,STORE0002,SKU0099,1032.0511474609375,73.71793910435268,14,1098.0,0.353217918799006,0.8871226381396852,27.702376774379186,42.32344158806293,0.0744620637598367
transformer,dl,STORE0006,SKU0012,681.9267234802246,48.709051677158904,14,852.0,0.353121967942502,0.8176632670517522,21.489994049072266,26.43974141578526,0.1475800348559455
transformer,dl,STORE0009,SKU0015,173.32954025268555,12.380681446620397,14,147.0,0.3530238923572358,1.2023743930874755,3.706750869750977,4.942201767171229,0.220595612817881
transformer,dl,STORE0001,SKU0035,2219.974624633789,158.56961604527064,14,3090.0,0.3526584711661231,0.6761431712461375,77.8367625645229,103.50758005378616,-0.0823598374055041
transformer,dl,STORE0009,SKU0070,1358.7244415283203,97.05174582345145,14,1061.0,0.3514410696649866,0.9698376145766384,26.634212493896484,37.30078855356208,0.3121882446749271
transformer,dl,STORE0009,SKU0045,734.2280654907227,52.4448618207659,14,1026.0,0.3509150350767734,0.9029899390192034,25.717058999197825,30.244939512750484,0.2267790008009526
transformer,dl,STORE0004,SKU0014,892.4478797912598,63.746277127947124,14,812.0,0.350896271578784,1.8930791384617716,20.351983751569477,26.24286932816961,0.0903699057442801
transformer,dl,STORE0009,SKU0093,955.7223739624023,68.26588385445731,14,889.0,0.3491218318016644,0.5206792184336166,22.16923631940569,25.823140886119734,0.0969861162526803
transformer,dl,STORE0007,SKU0016,290.98197174072266,20.784426552908762,14,360.0,0.3478873994615343,0.2870616780291814,8.94567598615374,13.769792597970437,-0.0619865205552842
transformer,dl,STORE0004,SKU0048,861.5349159240723,61.538208280290874,14,1242.0,0.3478615617982431,0.6294223853348573,30.860289982387,38.97131721862531,0.0203182754885171
transformer,dl,STORE0012,SKU0022,1286.8098678588867,91.91499056134906,14,1162.0,0.3476747653980879,0.6428284337093814,28.85700552804129,36.45411147412928,0.1322361064654824
transformer,dl,STORE0011,SKU0024,846.6139030456543,60.472421646118164,14,794.0,0.3476027673678074,0.6841331119424678,19.71404266357422,24.467936364908613,0.0765172348214637
transformer,dl,STORE0009,SKU0002,868.6327285766602,62.045194898332866,14,848.0,0.3472490445622858,0.4961047026837421,21.03337069920131,26.148539776220318,0.0288457015775284
transformer,dl,STORE0001,SKU0037,1328.2811813354492,94.87722723824638,14,1531.0,0.3472417012917925,0.5943806724433766,37.97336033412388,47.862306811541806,0.1764420721750489
transformer,dl,STORE0002,SKU0043,424.9758529663086,30.355418069022043,14,546.0,0.3466112954275949,0.4155516871865602,13.5178405216762,15.321064083541485,0.2146706843114161
transformer,dl,STORE0010,SKU0020,652.7182083129883,46.62272916521345,14,601.0,0.3464586699068447,0.581960607582824,14.872975758143834,19.059046254314357,0.1106728412545659
transformer,dl,STORE0008,SKU0101,236.39511489868164,16.885365349905832,14,243.0,0.3454136004663789,0.927726701621404,5.995393208095005,7.615655856607272,0.1508892514578109
transformer,dl,STORE0006,SKU0039,205.39039993286133,14.670742852347237,14,251.0,0.3453364429245907,0.9813739033048152,6.191389083862305,7.701309275122879,0.0903666066933437
transformer,dl,STORE0010,SKU0092,1221.2425537109375,87.23161097935268,14,1253.0,0.3450904596546413,0.5674559278687382,30.885596139090403,36.87387392781143,-0.0067633943184794
transformer,dl,STORE0008,SKU0025,391.5653820037842,27.968955857413157,14,468.0,0.3450835708878998,0.65471861413984,11.53565079825265,14.155470773414766,0.1931706697512895
transformer,dl,STORE0012,SKU0097,910.3578872680664,65.02556337629046,14,907.0,0.344530221251432,0.7324060336278274,22.3206364767892,26.62553054451921,0.0185396684438417
transformer,dl,STORE0011,SKU0025,381.18150901794434,27.22725064413888,14,459.0,0.3443668672981345,1.4827408902664687,11.290313720703123,13.803236603887967,0.1548040718294696
