model,store_id,sku_id,n,actual_units,wape,mape,mape_coverage,mae,rmse,smape,bias
transformer,STORE0012,SKU0091,14,223.0,0.4240418421313367,0.6237222786104244,1.0,6.7543807710920065,7.705247124501809,0.42337590750732446,0.2751113566582513
transformer,STORE0008,SKU0029,14,460.0,0.42306097279424254,1.245561828987565,1.0,13.900574820382255,17.614421013978976,0.4600589747004538,0.2486740444017493
transformer,STORE0007,SKU0043,14,512.0,0.42172548174858093,0.794794203495753,1.0,15.423103332519531,20.945085403438206,0.4047745312485919,0.29567378759384155
transformer,STORE0009,SKU0099,14,1318.0,0.42112406034570904,0.8713973986484733,1.0,39.64582225254604,47.22055067250413,0.4858091389878723,0.09573595223549827
transformer,STORE0010,SKU0076,14,354.0,0.42029745026496845,1.6604813264137588,1.0,10.627521242414202,13.462218977143623,0.4498316054147842,0.17837011477368023
transformer,STORE0005,SKU0041,14,1350.0,0.41955320005063657,0.749554265620399,1.0,40.45691571916853,57.500059544480806,0.3733046555679763,0.3357697663483796
transformer,STORE0001,SKU0016,14,404.0,0.41930662759459847,0.8420643533814126,1.0,12.099991253444127,14.329830116482745,0.46981472487417253,0.13671349534893984
transformer,STORE0002,SKU0023,14,801.0,0.41800921150807585,0.6058332132373206,1.0,23.91609845842634,30.333483330790685,0.41288929077736086,0.06661908248539425
transformer,STORE0002,SKU0016,14,271.0,0.4167674441179226,1.9402169698935554,1.0,8.06742695399693,10.24661645562041,0.43655093017915314,0.23496329388495302
transformer,STORE0007,SKU0049,14,502.0,0.41517044918470647,0.5458775354123369,1.0,14.88682610648019,16.066325293977794,0.42189755089009273,0.10249948691561878
transformer,STORE0002,SKU0026,14,1008.0,0.41380244209652856,3.9503913323274067,1.0,29.793775830950057,38.17760420660189,0.4285594591327485,0.3054630718533955
transformer,STORE0007,SKU0090,14,218.0,0.41326706562567195,1.1651422149069426,1.0,6.435158593314035,8.086283237426676,0.44436219747662287,0.16974186678545192
transformer,STORE0008,SKU0059,14,364.0,0.40981096749777324,0.38438487121434617,0.9285714285714286,10.655085154942103,12.49889225550872,0.4617521962714338,0.05920571547288161
transformer,STORE0010,SKU0100,14,1076.0,0.4077638037585858,0.7070562312610199,1.0,31.339560917445592,37.76093767340072,0.4442308548472722,0.04087607656712869
transformer,STORE0011,SKU0035,14,2625.0,0.40682384091331847,0.8425502950070923,1.0,76.27947017124721,90.35827870561148,0.4569262339498268,0.09078494117373513
transformer,STORE0002,SKU0017,14,1063.0,0.40469679738257364,1.37010120273503,1.0,30.728049686976842,37.12038329995271,0.46162841830016565,0.0600690079094213
transformer,STORE0007,SKU0061,14,794.0,0.40380498083772826,0.9504647856978587,1.0,22.90151105608259,29.50422945946511,0.43165872924416926,0.30124214614368505
transformer,STORE0006,SKU0081,14,946.0,0.40339513863367965,0.6143611276130267,1.0,27.25798579624721,33.57220948174921,0.40902186802372315,0.14172953631862778
transformer,STORE0011,SKU0026,14,1462.0,0.40284373104653837,1.1923078516530896,1.0,42.06839534214565,51.35372878932431,0.4168991707728376,0.2495332083852118
transformer,STORE0011,SKU0039,14,264.0,0.4027774261705803,1.6134873211199963,1.0,7.595231464930943,8.730582992662795,0.467052788988323,-0.010097286917946528
transformer,STORE0004,SKU0051,14,970.0,0.4024846814342381,1.3666910951033524,1.0,27.886438642229354,36.8707846156058,0.47089018901134627,0.11253106815298808
transformer,STORE0009,SKU0003,14,237.0,0.40147477162035206,0.9778338861993975,1.0,6.796394348144531,8.655598901658992,0.4248728108696061,0.2457040392396823
transformer,STORE0013,SKU0049,14,298.0,0.40081897838003683,0.7162779878206557,1.0,8.531718254089355,10.378912334625472,0.39306500755243823,0.3415349217869292
transformer,STORE0007,SKU0048,14,761.0,0.40069590103610586,0.8636881508603066,1.0,21.780684334891184,25.729261483874247,0.4224705527530758,0.20884265473575064
transformer,STORE0003,SKU0050,14,170.0,0.39710213156307445,0.7890349935798177,1.0,4.821954454694476,5.899914479955757,0.4342088018413505,0.1871558245490579
transformer,STORE0001,SKU0058,14,1284.0,0.39595632463972147,1.346769262400409,1.0,36.314851488385884,45.83481412231467,0.47726367512964635,0.14191268611919838
transformer,STORE0013,SKU0028,14,879.0,0.39539567168390927,6.465438270218273,1.0,24.825199672154017,34.026179299605545,0.4544433895408538,0.2463773655810047
transformer,STORE0009,SKU0057,14,986.0,0.3953326304592419,0.9352039514079675,0.9285714285714286,27.84271240234375,36.85311471878209,0.4663227203057857,0.18320590438997528
transformer,STORE0008,SKU0035,14,2593.0,0.39321629310546125,1.9945836665953993,1.0,72.82927485874721,85.46143989746817,0.4361888935493203,0.0787818458518879
transformer,STORE0013,SKU0006,14,938.0,0.3928200207285281,0.5390685372624396,1.0,26.318941388811385,33.71141508931444,0.4078923202040616,-0.004284824135461079
transformer,STORE0005,SKU0086,14,135.0,0.3917994181315104,0.4860705900673914,0.9285714285714286,3.7780658176967075,5.057749820394105,0.43674155620187965,0.250236737286603
transformer,STORE0006,SKU0017,14,1393.0,0.3915190960294637,1.6588865789194267,1.0,38.95615005493164,48.9535915857336,0.4441750525925328,0.18668673283233972
transformer,STORE0007,SKU0015,14,121.0,0.3906829140403054,1.0761785680204292,1.0,3.3766166142054965,4.140946601962816,0.38822272689704285,0.33748037164861505
transformer,STORE0005,SKU0075,14,553.0,0.39065073023652946,0.3803540844401644,0.9285714285714286,15.430703844342913,18.01118236512445,0.4666337024589775,-0.03203066779303939
transformer,STORE0006,SKU0053,14,441.0,0.39043074454309723,0.6809088285929702,1.0,12.298568453107563,15.393378277482388,0.40571956653470304,0.15069286839491663
transformer,STORE0011,SKU0033,14,1477.0,0.3894439831567763,1.4132965259701042,1.0,41.0863402230399,50.526836912397556,0.39974724967425407,0.2494493973925054
transformer,STORE0007,SKU0036,14,496.0,0.3892632992036881,0.9683025690259797,1.0,13.791042600359235,17.573800437931403,0.43422230875429096,0.2269533295785227
transformer,STORE0011,SKU0100,14,1173.0,0.38802712286829644,0.5017497912113088,1.0,32.511129651750835,35.98863120390669,0.3900625021852204,0.11363262491966046
transformer,STORE0010,SKU0036,14,589.0,0.38685828113393994,0.6079016115367631,1.0,16.275680541992188,18.440562904542148,0.4091286763268929,0.19109537484083192
transformer,STORE0006,SKU0033,14,1674.0,0.38581215551961995,0.7433396229343697,1.0,46.132110595703125,57.70783255028598,0.4069812780632781,0.11699405793220766
transformer,STORE0012,SKU0062,14,192.0,0.3851207693417867,0.8917963353281863,1.0,5.281656265258789,6.528296422791031,0.39402708880351456,0.2816598614056905
transformer,STORE0013,SKU0068,14,381.0,0.384415243554303,0.5349232023379247,1.0,10.461586271013532,13.03533044258623,0.4001296580807279,0.01353155221213195
transformer,STORE0009,SKU0019,14,230.0,0.383855446525242,0.7160428285873414,1.0,6.3061966214861185,7.363778683173868,0.44017463760809095,0.18372314287268593
transformer,STORE0007,SKU0027,14,1769.0,0.3831316407216074,1.4805559399614123,1.0,48.41141945975168,57.41440459448386,0.4524512743160129,-0.007387065294437206
transformer,STORE0009,SKU0058,14,1123.0,0.3830880821547334,2.829271368908054,1.0,30.729136875697545,40.51739539711801,0.4404035647946732,0.12918132941635824
transformer,STORE0006,SKU0076,14,378.0,0.382430666968936,0.6896931489852546,1.0,10.325628008161273,13.53258864182717,0.3795900457774553,0.31749636534029846
transformer,STORE0002,SKU0038,14,1030.0,0.3822928641606303,0.6787530286428084,1.0,28.125832148960658,33.26553374403301,0.40156756258593473,0.14061645952243249
transformer,STORE0011,SKU0020,14,659.0,0.38228522663955805,0.9329596122402856,1.0,17.99471173967634,22.78102311368536,0.41418653878598116,0.14984519854301026
transformer,STORE0007,SKU0050,14,161.0,0.3822333294412364,0.5547141538138292,1.0,4.395683288574219,5.28865788897773,0.35811542889833625,0.3089854554359957
transformer,STORE0002,SKU0084,14,259.0,0.38193081888913194,0.7503539047058687,1.0,7.065720149448941,8.836148470325956,0.4217226303275961,0.17417409889486304
transformer,STORE0006,SKU0056,14,379.0,0.3816603305786455,1.4157929049512137,1.0,10.332090377807617,14.904512154627806,0.42507004270409615,0.04883739501631041
transformer,STORE0010,SKU0017,14,1321.0,0.38126803563455125,0.6924715039107764,1.0,35.97536250523159,50.22140566171293,0.3807532617838282,0.06083328050704366
transformer,STORE0002,SKU0031,14,646.0,0.3811773176163712,1.307925126549809,1.0,17.5886105128697,22.738901382245515,0.4471992626780098,0.24058057944471992
transformer,STORE0001,SKU0026,14,1585.0,0.3804000228737431,0.641772330281983,1.0,43.066716875348774,50.52859643566911,0.4038897901169259,0.1636222093263259
transformer,STORE0007,SKU0039,14,183.0,0.3795254816774462,1.6663760194609534,1.0,4.960940224783761,6.463459788350812,0.4475254951766418,0.14612641881723873
transformer,STORE0013,SKU0026,14,724.0,0.37907274783645545,0.46277868564141794,0.9285714285714286,19.60347638811384,26.92611090710005,0.41361684189606673,0.2839070736373986
transformer,STORE0003,SKU0008,14,243.0,0.37880160484784914,0.5949824396703842,1.0,6.574913569859096,7.5183937018402505,0.4012985960520684,0.12888838528605642
transformer,STORE0006,SKU0098,14,581.0,0.3780782177608313,1.2807048166742123,1.0,15.690246037074498,20.63830757285286,0.43215497711273765,0.18759501944720847
transformer,STORE0004,SKU0068,14,562.0,0.3770107052080148,0.4946038424048009,1.0,15.134286880493164,18.612994281673075,0.3538686339226709,0.2860063369588071
transformer,STORE0006,SKU0071,14,423.0,0.37530538319977746,0.570374233774716,1.0,11.339584078107562,13.398077039749898,0.3765992461581627,0.20534961781603225
transformer,STORE0012,SKU0043,14,719.0,0.37465582835657707,0.3963205246679786,1.0,19.241252899169922,21.493130781875113,0.35634909211823723,0.07557883017252147
transformer,STORE0003,SKU0055,14,145.0,0.3722558646366514,0.7969477681196393,1.0,3.8555071694510326,4.872824571111278,0.40854103468544967,0.17634443085769128
transformer,STORE0011,SKU0058,14,1296.0,0.37149302164713544,0.8161214830408188,1.0,34.389639718191965,41.89308420946829,0.3936028511554808,0.11303017463213132
transformer,STORE0013,SKU0076,14,226.0,0.36980244121720307,0.8196621643960355,1.0,5.969667979649135,7.346345648375578,0.3976960247980081,0.20053196797328712
transformer,STORE0005,SKU0060,14,923.0,0.3693014126299262,0.47232739129579265,1.0,24.34751456124442,29.364324193776877,0.3790978725554434,0.030425893136765303
transformer,STORE0012,SKU0013,14,1554.0,0.3687289862712531,2.9486452849231175,1.0,40.9289174761091,47.64383459834446,0.4674097986681513,-0.06936527188373502
transformer,STORE0005,SKU0020,14,625.0,0.3685651184082031,0.5854325258056539,1.0,16.453799928937638,20.432178744042343,0.3692287804283311,0.26139653930664064
transformer,STORE0005,SKU0016,14,417.0,0.3684704366633646,0.5611502749719854,1.0,10.97515514918736,14.240130119097456,0.3767563561302375,0.12337097790029697
transformer,STORE0008,SKU0031,14,917.0,0.36770537531362885,0.960638271232334,1.0,24.08470208304269,32.23429150916236,0.41457064071287003,0.20825206128435542
transformer,STORE0005,SKU0101,14,261.0,0.3671351757999581,1.178249226281691,1.0,6.844448634556362,9.007607987703334,0.4374473438425687,0.08809702789189715
transformer,STORE0009,SKU0022,14,1233.0,0.36679659407987697,0.8157983042203505,1.0,32.304300035749165,39.50639361137403,0.40930654641930475,0.06189258757975656
transformer,STORE0009,SKU0023,14,991.0,0.3666662414427602,0.42402578480183467,1.0,25.954731804983957,32.06363650215741,0.34803644189395794,0.062420838295390926
transformer,STORE0001,SKU0065,14,1009.0,0.366636365090891,0.7514177434672176,1.0,26.424006598336355,36.54959440558675,0.38298142401804386,0.033932200980966214
transformer,STORE0009,SKU0012,14,729.0,0.3659197070798102,1.1140379249155454,1.0,19.053961890084402,25.18598805920242,0.424970030447593,0.1555803557972849
transformer,STORE0012,SKU0053,14,428.0,0.3656436126922893,0.45088761480079625,1.0,11.178247588021415,12.303504919727452,0.37214354470864625,0.01607488917413159
transformer,STORE0005,SKU0006,14,2295.0,0.3649907297038824,0.3814557618483457,1.0,59.8324089050293,70.72270771343725,0.3795354643509871,-0.17050873999502142
transformer,STORE0003,SKU0070,14,996.0,0.36382979274274835,0.44585227745273104,0.9285714285714286,25.88389096941267,32.675022790107604,0.43245324802969104,0.15433564243546452
transformer,STORE0007,SKU0067,14,400.0,0.3630807399749756,0.5253285268854943,1.0,10.373735427856445,12.089483333771458,0.3661803219520366,0.17342613220214845
transformer,STORE0001,SKU0055,14,207.0,0.36296748654278005,0.3418650556065067,0.9285714285714286,5.366733551025391,6.661088469171577,0.41110497238421845,0.1379901683272947
transformer,STORE0001,SKU0043,14,718.0,0.3620419834317603,0.4493197322343622,1.0,18.567581721714564,28.588559088491536,0.298001750654727,0.28896737696400593
transformer,STORE0008,SKU0051,14,1030.0,0.361783947990936,1.2666248505473494,1.0,26.616961887904576,34.42550281263629,0.4238565751280579,0.0320916036957676
transformer,STORE0012,SKU0060,14,689.0,0.361240104597781,1.1658179525450436,1.0,17.77817371913365,23.935923709944348,0.40201930946477754,0.18564415254855882
transformer,STORE0001,SKU0066,14,429.0,0.35995197073840873,0.8785141200537296,1.0,11.029956817626953,13.489932361937994,0.3997605042784808,0.10728115802044635
transformer,STORE0006,SKU0048,14,1136.0,0.35902355758237164,0.5223473673626955,1.0,29.13219724382673,33.087192919319904,0.3733215773762152,0.14730607287984498
transformer,STORE0001,SKU0086,14,177.0,0.3581379820398018,0.41635037042225725,1.0,4.527887344360352,6.599855511203283,0.3470781642709701,-0.07262125392418124
transformer,STORE0007,SKU0034,14,1854.0,0.3579958902336376,0.4651421533081567,1.0,47.40888432094029,55.94714166595805,0.3570598151411223,0.09306329688079402
transformer,STORE0011,SKU0067,14,553.0,0.3579297402021467,0.6867843152579439,1.0,14.138224737984794,17.401016886850623,0.38564251170719555,0.1375406620515406
transformer,STORE0010,SKU0097,14,883.0,0.35786498902473146,0.7986241738492558,1.0,22.57105609348842,26.489724865806693,0.41210586404837407,0.039760987053911116
transformer,STORE0001,SKU0059,14,390.0,0.35771070138002053,0.5225117666917597,1.0,9.964798109872001,11.333938041430129,0.3925558922807146,-0.02120880224765878
transformer,STORE0006,SKU0091,14,294.0,0.3573679307691094,0.5285818192597466,1.0,7.504726546151297,9.644743812813854,0.3596388124117544,0.12984929117215732
transformer,STORE0003,SKU0044,14,1028.0,0.3567788461766818,0.5107808886233298,1.0,26.19776099068778,29.646212134157324,0.37593053235049273,0.050284263224917164
transformer,STORE0002,SKU0090,14,207.0,0.35611225441458144,1.5433246694298677,1.0,5.265374047415597,6.852578031089722,0.37545551027643675,0.24467208420020944
transformer,STORE0009,SKU0082,14,680.0,0.35603701647590186,1.1886343534423365,1.0,17.293226514543807,22.932327445479803,0.40112465531463376,0.1833422155941234
transformer,STORE0006,SKU0031,14,943.0,0.3559900569005584,0.5375738095477643,1.0,23.978473118373326,30.67959826997532,0.35619163070998944,0.2561385477335051
transformer,STORE0010,SKU0079,14,989.0,0.35587922531143357,0.4919497945421201,1.0,25.14032527378627,27.428851193169233,0.3631714015350143,0.08450115269428558
transformer,STORE0004,SKU0028,14,1815.0,0.3534321430300878,0.773002385544028,1.0,45.81995282854353,55.415668433011476,0.3984933380913735,0.14233339588175792
transformer,STORE0010,SKU0034,14,2551.0,0.3532501005369371,0.4195760461885426,1.0,64.36721474783761,88.42518097438798,0.361466891167813,-0.08154256798995799
transformer,STORE0002,SKU0099,14,1098.0,0.353217918799006,0.8871226381396852,1.0,27.702376774379186,42.32344158806293,0.3432639731297012,0.07446206375983677
transformer,STORE0006,SKU0012,14,852.0,0.353121967942502,0.8176632670517522,1.0,21.489994049072266,26.43974141578526,0.40808932366537487,0.14758003485594556
transformer,STORE0009,SKU0015,14,147.0,0.35302389235723586,1.2023743930874755,1.0,3.7067508697509766,4.942201767171229,0.39439140575805365,0.22059561281788106
transformer,STORE0001,SKU0035,14,3090.0,0.35265847116612314,0.6761431712461375,1.0,77.8367625645229,103.50758005378617,0.386778611184011,-0.08235983740550419
transformer,STORE0009,SKU0070,14,1061.0,0.3514410696649866,0.9698376145766383,1.0,26.634212493896484,37.30078855356208,0.3699620495924024,0.3121882446749271
transformer,STORE0009,SKU0045,14,1026.0,0.3509150350767734,0.9029899390192034,1.0,25.717058999197825,30.244939512750484,0.3876270228714774,0.2267790008009526
transformer,STORE0004,SKU0014,14,812.0,0.35089627157878406,1.8930791384617713,1.0,20.351983751569474,26.242869328169615,0.3798390780319348,0.09036990574428014
transformer,STORE0009,SKU0093,14,889.0,0.34912183180166445,0.5206792184336166,1.0,22.16923631940569,25.823140886119738,0.3686155586087132,0.09698611625268033
transformer,STORE0007,SKU0016,14,360.0,0.3478873994615343,0.2870616780291814,0.9285714285714286,8.94567598615374,13.769792597970437,0.3966480487354126,-0.06198652055528424
transformer,STORE0004,SKU0048,14,1242.0,0.3478615617982431,0.6294223853348573,1.0,30.860289982387,38.97131721862531,0.3849523602924513,0.020318275488517133
transformer,STORE0012,SKU0022,14,1162.0,0.3476747653980879,0.6428284337093814,1.0,28.857005528041295,36.454111474129284,0.3774688748198825,0.13223610646548248
transformer,STORE0011,SKU0024,14,794.0,0.3476027673678074,0.6841331119424678,1.0,19.71404266357422,24.467936364908613,0.37791020229695443,0.0765172348214637
transformer,STORE0009,SKU0002,14,848.0,0.3472490445622858,0.4961047026837421,1.0,21.03337069920131,26.148539776220314,0.35568429476199287,0.028845701577528467
transformer,STORE0001,SKU0037,14,1531.0,0.34724170129179255,0.5943806724433766,1.0,37.97336033412388,47.862306811541806,0.3600909769397971,0.17644207217504898
transformer,STORE0002,SKU0043,14,546.0,0.3466112954275949,0.41555168718656027,1.0,13.5178405216762,15.321064083541485,0.33042676543714944,0.21467068431141612
transformer,STORE0010,SKU0020,14,601.0,0.3464586699068447,0.581960607582824,0.9285714285714286,14.872975758143834,19.059046254314353,0.4354828708831723,0.11067284125456596
transformer,STORE0008,SKU0101,14,243.0,0.3454136004663789,0.927726701621404,1.0,5.995393208095005,7.6156558566072725,0.38089754517190244,0.1508892514578109
transformer,STORE0006,SKU0039,14,251.0,0.3453364429245907,0.9813739033048151,1.0,6.191389083862305,7.701309275122879,0.3817373115381032,0.09036660669334379
transformer,STORE0010,SKU0092,14,1253.0,0.34509045965464136,0.5674559278687382,1.0,30.885596139090403,36.87387392781143,0.3733401717255455,-0.0067633943184794
transformer,STORE0008,SKU0025,14,468.0,0.3450835708878998,0.65471861413984,1.0,11.53565079825265,14.155470773414766,0.36737992103195916,0.19317066975128958
transformer,STORE0012,SKU0097,14,907.0,0.344530221251432,0.7324060336278274,1.0,22.3206364767892,26.62553054451921,0.39952467779937845,0.018539668443841726
transformer,STORE0011,SKU0025,14,459.0,0.34436686729813454,1.4827408902664687,1.0,11.290313720703125,13.803236603887967,0.3812839075748567,0.15480407182946965
transformer,STORE0003,SKU0096,14,947.0,0.3440488031824388,1.9766412806251985,1.0,23.272444043840682,29.31549698196823,0.37358583079541197,0.09666529074389932
transformer,STORE0006,SKU0058,14,1505.0,0.3436793989517364,0.36429190996165006,0.9285714285714286,36.945535387311665,48.03070881339447,0.41988265232738037,-0.03831603091420526
transformer,STORE0008,SKU0056,14,385.0,0.3436279693207183,0.4492518777672343,1.0,9.449769156319755,14.56622671176946,0.3128338046434232,0.04005233962814529
transformer,STORE0002,SKU0073,14,114.0,0.3430515757778235,0.38429832945896364,1.0,2.7934199741908485,3.1653426486440357,0.31504282329156613,0.203107800400048
transformer,STORE0010,SKU0089,14,507.0,0.3425142487595538,1.384320896439302,1.0,12.403908865792411,17.940958697247492,0.4107943718459594,0.2027277147041035
transformer,STORE0013,SKU0099,14,747.0,0.34148548948397756,0.6275289500750304,1.0,18.220690046037948,21.38123417838937,0.3866054151423784,0.1536274901036437
transformer,STORE0011,SKU0043,14,803.0,0.3411516115941562,0.878573068388788,1.0,19.56748172215053,24.97120299881049,0.40347442741030964,0.1336917568411061
transformer,STORE0001,SKU0061,14,1251.0,0.34113842958836055,0.5288528665231488,1.0,30.483155386788503,37.871126072332416,0.34639075483933174,0.17526887913497327
transformer,STORE0001,SKU0101,14,287.0,0.34103534445945394,0.5197322183280519,1.0,6.9912245614188055,8.103725442295692,0.37246784562384044,-0.015499394114424542
transformer,STORE0003,SKU0088,14,242.0,0.34083399496787836,0.9678619094274765,0.9285714285714286,5.8915590558733255,8.732306060999557,0.43997793375316074,0.18203779488555655
transformer,STORE0003,SKU0015,14,118.0,0.3404877226231462,0.38406146480507736,1.0,2.8698250906808034,3.1687948234066003,0.3083380292345931,0.3008495266154661
transformer,STORE0003,SKU0041,14,1210.0,0.3402880581942472,0.4626030466225849,1.0,29.41061074393136,40.22628465375024,0.35144471678650036,0.09187456871852402
