date,store_id,sku_id,transformer,xgboost
2024-01-01,STORE0001,SKU0051,70.92138671875,66.75828552246094
2024-01-01,STORE0001,SKU0053,34.38506317138672,30.768798828125
2024-01-01,STORE0001,SKU0054,84.01603698730469,79.59500122070312
2024-01-01,STORE0001,SKU0055,16.153553009033203,14.15018081665039
2024-01-01,STORE0001,SKU0056,24.335193634033203,24.135601043701172
2024-01-01,STORE0001,SKU0058,97.92474365234375,94.74945068359375
2024-01-01,STORE0001,SKU0059,26.153640747070312,27.975107192993164
2024-01-01,STORE0001,SKU0060,64.01025390625,59.135719299316406
2024-01-01,STORE0001,SKU0061,97.34791564941406,88.5709457397461
2024-01-01,STORE0001,SKU0062,19.659927368164062,19.567718505859375
2024-01-01,STORE0001,SKU0063,53.50910949707031,52.88661575317383
2024-01-01,STORE0001,SKU0065,59.03945541381836,58.06694030761719
2024-01-01,STORE0001,SKU0066,31.038373947143555,29.352001190185547
2024-01-01,STORE0001,SKU0067,43.15032958984375,39.653282165527344
2024-01-01,STORE0001,SKU0068,44.338462829589844,40.62487030029297
2024-01-01,STORE0001,SKU0069,80.65575408935547,74.3163833618164
2024-01-01,STORE0001,SKU0070,107.2601318359375,97.77421569824219
2024-01-01,STORE0001,SKU0072,40.410274505615234,33.833805084228516
2024-01-01,STORE0001,SKU0073,11.965526580810547,10.513859748840332
2024-01-01,STORE0001,SKU0074,58.47937774658203,54.653846740722656
2024-01-01,STORE0001,SKU0076,33.70785140991211,28.7661190032959
2024-01-01,STORE0001,SKU0077,57.78982162475586,54.58717346191406
2024-01-01,STORE0001,SKU0078,32.19103240966797,31.00952911376953
2024-01-01,STORE0001,SKU0080,80.29135131835938,76.16595458984375
2024-01-01,STORE0001,SKU0081,72.48808288574219,68.58438873291016
2024-01-01,STORE0001,SKU0082,62.641170501708984,64.38530731201172
2024-01-01,STORE0001,SKU0084,27.037567138671875,25.676586151123047
2024-01-01,STORE0001,SKU0086,10.889915466308594,9.0447416305542
2024-01-01,STORE0001,SKU0087,33.79236602783203,31.465566635131836
2024-01-01,STORE0001,SKU0090,23.019756317138672,22.12105369567871
2024-01-01,STORE0001,SKU0092,99.90174865722656,93.48002624511719
2024-01-01,STORE0001,SKU0093,75.0080337524414,72.27092742919922
2024-01-01,STORE0001,SKU0094,65.05321502685547,65.36459350585938
2024-01-01,STORE0001,SKU0095,31.802268981933594,31.569944381713867
2024-01-01,STORE0001,SKU0096,99.48385620117188,93.01165008544922
2024-01-01,STORE0001,SKU0097,71.76522827148438,69.4427719116211
2024-01-01,STORE0001,SKU0098,43.59499740600586,42.01845932006836
2024-01-01,STORE0001,SKU0099,99.73870849609375,90.85687255859375
2024-01-01,STORE0001,SKU0100,88.03433227539062,85.57364654541016
2024-01-01,STORE0001,SKU0101,17.411502838134766,15.44791030883789
2024-01-01,STORE0002,SKU0001,73.1871337890625,80.3951187133789
2024-01-01,STORE0002,SKU0002,49.659908294677734,54.53461456298828
2024-01-01,STORE0002,SKU0003,19.01752471923828,15.806324005126953
2024-01-01,STORE0002,SKU0004,69.25729370117188,73.68511199951172
2024-01-01,STORE0002,SKU0005,57.56663513183594,54.515682220458984
2024-01-01,STORE0002,SKU0006,77.12699890136719,84.19817352294922
2024-01-01,STORE0002,SKU0007,22.703922271728516,21.93857765197754
2024-01-01,STORE0002,SKU0008,19.661415100097656,16.892671585083008
2024-01-01,STORE0002,SKU0009,43.51031494140625,43.51057052612305
2024-01-01,STORE0002,SKU0010,28.51850700378418,24.334531784057617
2024-01-01,STORE0002,SKU0011,17.72039794921875,15.13790225982666
2024-01-01,STORE0002,SKU0012,33.215911865234375,34.972103118896484
2024-01-01,STORE0002,SKU0014,43.54482650756836,44.823829650878906
2024-01-01,STORE0002,SKU0015,12.079761505126953,8.245389938354492
2024-01-01,STORE0002,SKU0016,20.930450439453125,17.636186599731445
2024-01-01,STORE0002,SKU0017,72.15266418457031,67.5532455444336
2024-01-01,STORE0002,SKU0018,65.23914337158203,60.44355010986328
2024-01-01,STORE0002,SKU0019,13.846794128417969,12.031118392944336
2024-01-01,STORE0002,SKU0020,38.064971923828125,40.78824234008789
2024-01-01,STORE0002,SKU0022,70.2223129272461,70.25798797607422
2024-01-01,STORE0002,SKU0023,52.36923599243164,48.39844512939453
2024-01-01,STORE0002,SKU0024,41.65678787231445,43.6546630859375
2024-01-01,STORE0002,SKU0025,20.632064819335938,24.110628128051758
2024-01-01,STORE0002,SKU0026,67.24261474609375,80.65686798095703
2024-01-01,STORE0002,SKU0027,74.25566101074219,96.04398345947266
2024-01-01,STORE0002,SKU0028,73.83845520019531,88.59683227539062
2024-01-01,STORE0002,SKU0030,29.443233489990234,41.938777923583984
2024-01-01,STORE0002,SKU0031,35.01708984375,44.899200439453125
2024-01-01,STORE0002,SKU0032,43.84371566772461,51.1816520690918
2024-01-01,STORE0002,SKU0033,61.53678512573242,82.45394897460938
2024-01-01,STORE0002,SKU0034,85.20403289794922,109.52330780029297
2024-01-01,STORE0002,SKU0036,28.40876007080078,32.19841003417969
2024-01-01,STORE0002,SKU0037,65.32147979736328,79.1949462890625
2024-01-01,STORE0002,SKU0038,58.56442642211914,75.89714050292969
2024-01-01,STORE0002,SKU0039,11.775634765625,11.867323875427246
2024-01-01,STORE0002,SKU0040,15.090713500976562,17.732595443725586
2024-01-01,STORE0002,SKU0041,54.04447937011719,70.04508972167969
2024-01-01,STORE0002,SKU0042,9.468925476074219,12.047239303588867
2024-01-01,STORE0002,SKU0043,29.473682403564453,39.06962203979492
2024-01-01,STORE0002,SKU0044,53.49176025390625,68.2072525024414
2024-01-01,STORE0002,SKU0046,58.36452865600586,77.5917739868164
2024-01-01,STORE0002,SKU0048,42.40251922607422,49.899051666259766
2024-01-01,STORE0002,SKU0051,51.8488883972168,50.6285285949707
2024-01-01,STORE0002,SKU0052,42.6087646484375,41.96124267578125
2024-01-01,STORE0002,SKU0054,60.2888069152832,62.98933792114258
2024-01-01,STORE0002,SKU0055,12.658832550048828,10.920138359069824
2024-01-01,STORE0002,SKU0056,18.599925994873047,17.07281494140625
2024-01-01,STORE0002,SKU0058,70.37239074707031,72.71060943603516
2024-01-01,STORE0002,SKU0059,20.29220199584961,19.10246467590332
2024-01-01,STORE0002,SKU0060,46.551025390625,42.05390167236328
2024-01-01,STORE0002,SKU0062,15.415496826171875,13.542675018310547
2024-01-01,STORE0002,SKU0063,38.43385696411133,33.86334991455078
2024-01-01,STORE0002,SKU0064,69.54757690429688,71.37828826904297
2024-01-01,STORE0002,SKU0065,42.184234619140625,41.70908737182617
2024-01-01,STORE0002,SKU0066,24.268932342529297,20.11355209350586
2024-01-01,STORE0002,SKU0069,58.38452911376953,58.32767868041992
2024-01-01,STORE0002,SKU0070,77.94588470458984,85.51534271240234
2024-01-01,STORE0002,SKU0071,25.27471923828125,23.409683227539062
2024-01-01,STORE0002,SKU0073,9.44974136352539,7.778541088104248
2024-01-01,STORE0002,SKU0074,41.381736755371094,46.50215148925781
2024-01-01,STORE0002,SKU0075,27.15111541748047,25.549345016479492
2024-01-01,STORE0002,SKU0078,24.693626403808594,21.284578323364258
2024-01-01,STORE0002,SKU0079,60.783775329589844,58.42641067504883
2024-01-01,STORE0002,SKU0081,51.724876403808594,52.94857406616211
2024-01-01,STORE0002,SKU0082,45.21413803100586,43.681800842285156
2024-01-01,STORE0002,SKU0083,65.33658599853516,68.1193618774414
2024-01-01,STORE0002,SKU0084,20.824806213378906,18.99600601196289
2024-01-01,STORE0002,SKU0086,8.614704132080078,6.458286285400391
2024-01-01,STORE0002,SKU0087,25.55697250366211,20.046491622924805
2024-01-01,STORE0002,SKU0088,20.498825073242188,19.27031707763672
2024-01-01,STORE0002,SKU0089,34.45945739746094,33.20616912841797
2024-01-01,STORE0002,SKU0090,17.667945861816406,14.817461013793945
2024-01-01,STORE0002,SKU0092,69.99923706054688,71.9217758178711
2024-01-01,STORE0002,SKU0093,54.003108978271484,55.319522857666016
2024-01-01,STORE0002,SKU0096,70.28208923339844,69.52655792236328
2024-01-01,STORE0002,SKU0097,52.67679977416992,50.17342758178711
2024-01-01,STORE0002,SKU0098,31.700286865234375,29.80974769592285
2024-01-01,STORE0002,SKU0099,71.45840454101562,66.59078979492188
2024-01-01,STORE0002,SKU0101,13.246315002441406,11.907851219177246
2024-01-01,STORE0002,SKU0102,71.94039916992188,77.49559020996094
2024-01-01,STORE0003,SKU0001,73.61458587646484,81.2842788696289
2024-01-01,STORE0003,SKU0003,18.293121337890625,17.280250549316406
2024-01-01,STORE0003,SKU0004,69.06243896484375,66.55332946777344
2024-01-01,STORE0003,SKU0005,57.65423583984375,57.84950637817383
2024-01-01,STORE0003,SKU0006,76.77007293701172,76.65243530273438
2024-01-01,STORE0003,SKU0007,22.412609100341797,22.20577621459961
2024-01-01,STORE0003,SKU0008,19.244522094726562,18.704042434692383
2024-01-01,STORE0003,SKU0009,43.399627685546875,44.5538330078125
2024-01-01,STORE0003,SKU0010,28.015438079833984,24.54714584350586
2024-01-01,STORE0003,SKU0011,17.229660034179688,15.475162506103516
2024-01-01,STORE0003,SKU0012,32.823951721191406,33.24810791015625
2024-01-01,STORE0003,SKU0013,61.129634857177734,57.014129638671875
2024-01-01,STORE0003,SKU0014,43.367923736572266,46.04326248168945
2024-01-01,STORE0003,SKU0015,11.108955383300781,8.46205997467041
2024-01-01,STORE0003,SKU0016,20.30211639404297,16.603927612304688
2024-01-01,STORE0003,SKU0019,13.31491470336914,11.647838592529297
2024-01-01,STORE0003,SKU0020,37.61701965332031,38.72676086425781
2024-01-01,STORE0003,SKU0021,40.50413513183594,41.72814178466797
2024-01-01,STORE0003,SKU0022,70.1825942993164,71.70105743408203
2024-01-01,STORE0003,SKU0023,52.24674987792969,54.48974609375
2024-01-01,STORE0003,SKU0024,41.33235168457031,42.95180130004883
2024-01-01,STORE0003,SKU0025,19.67235565185547,23.631484985351562
2024-01-01,STORE0003,SKU0026,66.21623992919922,76.2419204711914
2024-01-01,STORE0003,SKU0028,73.76256561279297,92.22700500488281
2024-01-01,STORE0003,SKU0030,28.86273765563965,38.04344940185547
2024-01-01,STORE0003,SKU0031,35.25444412231445,42.835418701171875
2024-01-01,STORE0003,SKU0033,62.09716796875,85.89163970947266
2024-01-01,STORE0003,SKU0035,109.60509490966797,140.017822265625
2024-01-01,STORE0003,SKU0037,67.06476593017578,83.4276351928711
2024-01-01,STORE0003,SKU0039,10.818073272705078,12.295575141906738
2024-01-01,STORE0003,SKU0040,14.300025939941406,16.011451721191406
2024-01-01,STORE0003,SKU0041,53.874141693115234,66.20294189453125
2024-01-01,STORE0003,SKU0042,8.553760528564453,12.299200057983398
2024-01-01,STORE0003,SKU0043,28.930593490600586,36.60198974609375
2024-01-01,STORE0003,SKU0044,52.630340576171875,66.62711334228516
2024-01-01,STORE0003,SKU0045,40.72084045410156,54.7988395690918
2024-01-01,STORE0003,SKU0046,58.195430755615234,74.02730560302734
2024-01-01,STORE0003,SKU0047,47.26180648803711,60.88715744018555
2024-01-01,STORE0003,SKU0048,41.58734130859375,54.73504638671875
2024-01-01,STORE0003,SKU0049,35.960601806640625,33.84248352050781
2024-01-01,STORE0003,SKU0050,13.842689514160156,12.915718078613281
2024-01-01,STORE0003,SKU0051,51.3609733581543,51.024749755859375
2024-01-01,STORE0003,SKU0052,42.069400787353516,40.96122741699219
2024-01-01,STORE0003,SKU0053,24.901165008544922,25.326194763183594
2024-01-01,STORE0003,SKU0054,60.28704071044922,64.21643829345703
2024-01-01,STORE0003,SKU0055,11.849224090576172,10.46211051940918
2024-01-01,STORE0003,SKU0056,17.87530517578125,16.367382049560547
2024-01-01,STORE0003,SKU0058,70.27207946777344,68.58798217773438
2024-01-01,STORE0003,SKU0060,45.77980422973633,45.45122146606445
2024-01-01,STORE0003,SKU0061,69.56056213378906,76.91971588134766
2024-01-01,STORE0003,SKU0062,14.576183319091797,13.329721450805664
2024-01-01,STORE0003,SKU0063,37.651859283447266,38.841888427734375
2024-01-01,STORE0003,SKU0064,69.33892822265625,69.71837615966797
2024-01-01,STORE0003,SKU0065,41.427310943603516,39.208740234375
2024-01-01,STORE0003,SKU0066,23.487594604492188,20.916671752929688
2024-01-01,STORE0003,SKU0067,31.34645652770996,29.925649642944336
2024-01-01,STORE0003,SKU0068,31.040010452270508,31.878538131713867
2024-01-01,STORE0003,SKU0069,58.07387161254883,59.2695426940918
2024-01-01,STORE0003,SKU0070,77.01493072509766,77.33838653564453
2024-01-01,STORE0003,SKU0071,24.84539031982422,24.802024841308594
2024-01-01,STORE0003,SKU0073,8.633533477783203,7.833622455596924
2024-01-01,STORE0003,SKU0075,26.153236389160156,27.283775329589844
2024-01-01,STORE0003,SKU0076,24.10015106201172,22.46422004699707
2024-01-01,STORE0003,SKU0077,39.78152084350586,41.06665802001953
2024-01-01,STORE0003,SKU0082,44.541534423828125,41.519256591796875
2024-01-01,STORE0003,SKU0084,19.984912872314453,20.313859939575195
2024-01-01,STORE0003,SKU0086,7.736545562744141,6.498474597930908
2024-01-01,STORE0003,SKU0087,24.894256591796875,21.582618713378906
2024-01-01,STORE0003,SKU0088,19.6737060546875,17.332073211669922
2024-01-01,STORE0003,SKU0089,33.4244384765625,34.5777473449707
2024-01-01,STORE0003,SKU0091,14.929424285888672,12.998318672180176
2024-01-01,STORE0003,SKU0092,70.36329650878906,65.92280578613281
2024-01-01,STORE0003,SKU0093,53.22441864013672,56.25936508178711
2024-01-01,STORE0003,SKU0094,46.04783630371094,44.83070373535156
2024-01-01,STORE0003,SKU0095,24.274757385253906,22.193326950073242
2024-01-01,STORE0003,SKU0096,69.35620880126953,69.673095703125
2024-01-01,STORE0003,SKU0097,52.24610137939453,51.6656379699707
2024-01-01,STORE0003,SKU0099,71.58193969726562,76.81047058105469
2024-01-01,STORE0003,SKU0100,63.85762023925781,70.48789978027344
2024-01-01,STORE0003,SKU0101,12.641090393066406,11.839198112487793
2024-01-01,STORE0004,SKU0001,104.01589965820312,98.72506713867188
2024-01-01,STORE0004,SKU0002,68.44591522216797,69.92984008789062
2024-01-01,STORE0004,SKU0003,24.132335662841797,23.150123596191406
2024-01-01,STORE0004,SKU0005,78.72115325927734,77.29780578613281
2024-01-01,STORE0004,SKU0007,30.916419982910156,28.743877410888672
2024-01-01,STORE0004,SKU0008,26.702190399169922,25.546741485595703
2024-01-01,STORE0004,SKU0009,61.409549713134766,60.20534896850586
2024-01-01,STORE0004,SKU0012,46.89753341674805,47.4481201171875
2024-01-01,STORE0004,SKU0013,86.60113525390625,90.87627410888672
2024-01-01,STORE0004,SKU0014,61.058929443359375,60.4270133972168
2024-01-01,STORE0004,SKU0015,14.709724426269531,12.080422401428223
2024-01-01,STORE0004,SKU0017,104.16697692871094,113.57259368896484
2024-01-01,STORE0004,SKU0018,91.58039855957031,88.12479400634766
2024-01-01,STORE0004,SKU0019,19.000823974609375,16.772296905517578
2024-01-01,STORE0004,SKU0020,53.08052444458008,56.0698127746582
2024-01-01,STORE0004,SKU0021,58.43468475341797,61.16222381591797
2024-01-01,STORE0004,SKU0023,73.71900939941406,70.02003479003906
2024-01-01,STORE0004,SKU0024,58.757896423339844,64.84064483642578
2024-01-01,STORE0004,SKU0025,26.79894256591797,29.465476989746094
2024-01-01,STORE0004,SKU0026,92.34405517578125,104.21174621582031
2024-01-01,STORE0004,SKU0027,104.5547103881836,120.72834014892578
2024-01-01,STORE0004,SKU0028,104.50053405761719,114.62969970703125
2024-01-01,STORE0004,SKU0029,27.48710823059082,35.430450439453125
2024-01-01,STORE0004,SKU0031,48.56275939941406,55.61704635620117
2024-01-01,STORE0004,SKU0032,63.520538330078125,75.21832275390625
2024-01-01,STORE0004,SKU0033,86.65523529052734,104.18355560302734
2024-01-01,STORE0004,SKU0034,127.76380920410156,139.8376007080078
2024-01-01,STORE0004,SKU0035,153.64772033691406,171.39453125
2024-01-01,STORE0004,SKU0036,38.24073028564453,47.29625701904297
2024-01-01,STORE0004,SKU0037,90.7719497680664,115.53804779052734
2024-01-01,STORE0004,SKU0038,81.39055633544922,113.4040298461914
2024-01-01,STORE0004,SKU0039,14.804481506347656,17.170717239379883
2024-01-01,STORE0004,SKU0040,19.960895538330078,25.84785270690918
2024-01-01,STORE0004,SKU0041,73.91046905517578,84.7892837524414
2024-01-01,STORE0004,SKU0045,57.51817321777344,68.47777557373047
2024-01-01,STORE0004,SKU0046,81.8968734741211,98.69932556152344
2024-01-01,STORE0004,SKU0047,66.4603271484375,76.4735107421875
2024-01-01,STORE0004,SKU0048,58.779380798339844,71.64608764648438
2024-01-01,STORE0004,SKU0049,51.371498107910156,49.90574645996094
2024-01-01,STORE0004,SKU0050,19.791545867919922,17.12955093383789
2024-01-01,STORE0004,SKU0051,71.96029663085938,74.04507446289062
2024-01-01,STORE0004,SKU0052,58.48788833618164,57.67710494995117
2024-01-01,STORE0004,SKU0053,34.37675857543945,33.00056838989258
2024-01-01,STORE0004,SKU0054,82.45222473144531,74.00828552246094
2024-01-01,STORE0004,SKU0055,16.25478744506836,14.860627174377441
2024-01-01,STORE0004,SKU0056,24.215511322021484,24.896791458129883
2024-01-01,STORE0004,SKU0057,89.23834228515625,89.02191162109375
2024-01-01,STORE0004,SKU0058,96.68406677246094,92.00985717773438
2024-01-01,STORE0004,SKU0060,63.08556365966797,59.41162872314453
2024-01-01,STORE0004,SKU0061,98.47175598144531,96.883544921875
2024-01-01,STORE0004,SKU0062,19.90496826171875,18.780550003051758
2024-01-01,STORE0004,SKU0063,54.229530334472656,52.04124069213867
2024-01-01,STORE0004,SKU0064,95.0455322265625,90.50951385498047
2024-01-01,STORE0004,SKU0065,58.7763786315918,55.478458404541016
2024-01-01,STORE0004,SKU0066,31.029539108276367,28.607725143432617
2024-01-01,STORE0004,SKU0068,44.10509490966797,37.87602233886719
2024-01-01,STORE0004,SKU0070,106.37651824951172,101.5018539428711
2024-01-01,STORE0004,SKU0071,34.654056549072266,30.150571823120117
2024-01-01,STORE0004,SKU0072,40.231910705566406,36.92804718017578
2024-01-01,STORE0004,SKU0075,35.21569061279297,35.754180908203125
2024-01-01,STORE0004,SKU0076,33.356117248535156,29.39432716369629
2024-01-01,STORE0004,SKU0077,57.47074508666992,59.28829574584961
2024-01-01,STORE0004,SKU0078,31.79307746887207,31.978412628173828
2024-01-01,STORE0004,SKU0079,84.54096984863281,85.27725219726562
2024-01-01,STORE0004,SKU0081,72.16322326660156,74.70301818847656
2024-01-01,STORE0004,SKU0085,65.32160949707031,65.14791870117188
2024-01-01,STORE0004,SKU0087,33.58209991455078,31.47266387939453
2024-01-01,STORE0004,SKU0088,26.19176483154297,23.142059326171875
2024-01-01,STORE0004,SKU0090,22.78594207763672,19.84022331237793
2024-01-01,STORE0004,SKU0091,20.546913146972656,20.352479934692383
2024-01-01,STORE0004,SKU0092,100.41023254394531,90.61343383789062
2024-01-01,STORE0004,SKU0093,74.5450668334961,78.88967895507812
2024-01-01,STORE0004,SKU0095,31.860931396484375,32.2603759765625
2024-01-01,STORE0004,SKU0096,98.80181884765625,95.47871398925781
2024-01-01,STORE0004,SKU0097,70.96879577636719,73.91564178466797
2024-01-01,STORE0004,SKU0098,42.85126495361328,39.21846389770508
2024-01-01,STORE0004,SKU0099,99.24730682373047,89.45838165283203
2024-01-01,STORE0004,SKU0100,88.61965942382812,89.61543273925781
2024-01-01,STORE0004,SKU0101,17.870052337646484,15.493353843688965
2024-01-01,STORE0004,SKU0102,101.15252685546875,96.95963287353516
2024-01-01,STORE0005,SKU0001,104.88592529296875,96.99895477294922
2024-01-01,STORE0005,SKU0002,68.51995086669922,64.8721923828125
2024-01-01,STORE0005,SKU0003,24.780170440673828,22.10245704650879
2024-01-01,STORE0005,SKU0004,95.83526611328125,95.63111114501953
2024-01-01,STORE0005,SKU0005,80.87815856933594,72.41211700439453
2024-01-01,STORE0005,SKU0006,109.78707885742188,118.53656005859375
2024-01-01,STORE0005,SKU0007,31.73023223876953,30.54634666442871
2024-01-01,STORE0005,SKU0009,61.62692642211914,63.35700225830078
2024-01-01,STORE0005,SKU0010,39.64286804199219,33.89950942993164
2024-01-01,STORE0005,SKU0011,23.880699157714844,20.876768112182617
2024-01-01,STORE0005,SKU0012,47.427001953125,44.762508392333984
2024-01-01,STORE0005,SKU0013,85.70283508300781,81.5940170288086
2024-01-01,STORE0005,SKU0014,61.5963134765625,54.81129837036133
2024-01-01,STORE0005,SKU0015,14.816001892089844,11.66464900970459
2024-01-01,STORE0005,SKU0016,27.58209228515625,24.476579666137695
2024-01-01,STORE0005,SKU0018,92.04688262939453,83.57433319091797
2024-01-01,STORE0005,SKU0019,19.078243255615234,15.8834867477417
2024-01-01,STORE0005,SKU0020,53.73188781738281,51.54895782470703
2024-01-01,STORE0005,SKU0021,58.04081726074219,57.718692779541016
2024-01-01,STORE0005,SKU0022,101.13227844238281,95.83423614501953
2024-01-01,STORE0005,SKU0023,73.381591796875,66.9635009765625
2024-01-01,STORE0005,SKU0026,90.99146270751953,97.4639892578125
2024-01-01,STORE0005,SKU0027,104.55331420898438,116.04542541503906
2024-01-01,STORE0005,SKU0028,105.60255432128906,123.4565200805664
2024-01-01,STORE0005,SKU0031,48.00421905517578,57.324790954589844
2024-01-01,STORE0005,SKU0033,84.13566589355469,99.36693572998047
2024-01-01,STORE0005,SKU0034,124.94697570800781,129.88662719726562
2024-01-01,STORE0005,SKU0035,146.27589416503906,159.41085815429688
2024-01-01,STORE0005,SKU0036,36.79679489135742,48.275814056396484
2024-01-01,STORE0005,SKU0038,82.34375762939453,102.42268371582031
2024-01-01,STORE0005,SKU0039,14.896465301513672,18.811344146728516
2024-01-01,STORE0005,SKU0040,20.211685180664062,22.385547637939453
2024-01-01,STORE0005,SKU0041,74.73737335205078,80.73042297363281
2024-01-01,STORE0005,SKU0043,41.64509582519531,47.810916900634766
2024-01-01,STORE0005,SKU0045,57.72563171386719,63.037471771240234
2024-01-01,STORE0005,SKU0048,59.68037033081055,67.2795181274414
2024-01-01,STORE0005,SKU0049,52.39073181152344,50.400691986083984
2024-01-01,STORE0005,SKU0050,19.527847290039062,16.807941436767578
2024-01-01,STORE0005,SKU0051,72.42650604248047,77.67151641845703
2024-01-01,STORE0005,SKU0052,60.187129974365234,55.81158447265625
2024-01-01,STORE0005,SKU0053,35.00270080566406,31.26692008972168
2024-01-01,STORE0005,SKU0054,83.47314453125,81.35134887695312
2024-01-01,STORE0005,SKU0055,16.46068572998047,14.619799613952637
2024-01-01,STORE0005,SKU0056,24.554244995117188,24.445493698120117
2024-01-01,STORE0005,SKU0057,89.4571533203125,90.40361785888672
2024-01-01,STORE0005,SKU0058,98.44993591308594,91.94518280029297
2024-01-01,STORE0005,SKU0060,64.11600494384766,64.23693084716797
2024-01-01,STORE0005,SKU0062,19.79964828491211,18.0579891204834
2024-01-01,STORE0005,SKU0063,54.076961517333984,50.526023864746094
2024-01-01,STORE0005,SKU0064,97.01327514648438,92.31800842285156
2024-01-01,STORE0005,SKU0066,31.45970344543457,25.778907775878906
2024-01-01,STORE0005,SKU0067,43.87485885620117,43.14438247680664
2024-01-01,STORE0005,SKU0068,44.5635986328125,40.980186462402344
2024-01-01,STORE0005,SKU0070,108.51893615722656,98.90116882324219
2024-01-01,STORE0005,SKU0071,35.1826171875,30.974515914916992
2024-01-01,STORE0005,SKU0072,40.772865295410156,38.9237060546875
2024-01-01,STORE0005,SKU0073,12.1075439453125,9.703535079956055
2024-01-01,STORE0005,SKU0074,58.63095474243164,57.0994873046875
2024-01-01,STORE0005,SKU0075,36.04176330566406,36.907230377197266
2024-01-01,STORE0005,SKU0076,33.806312561035156,28.652236938476562
2024-01-01,STORE0005,SKU0077,57.99946975708008,52.13870620727539
2024-01-01,STORE0005,SKU0079,85.33827209472656,77.8182373046875
2024-01-01,STORE0005,SKU0080,81.03565216064453,75.02861022949219
2024-01-01,STORE0005,SKU0081,72.10004425048828,68.5235595703125
2024-01-01,STORE0005,SKU0082,63.631107330322266,66.52156829833984
2024-01-01,STORE0005,SKU0083,91.0767822265625,85.657470703125
2024-01-01,STORE0005,SKU0084,27.439245223999023,22.77182388305664
2024-01-01,STORE0005,SKU0085,67.2889633178711,72.37262725830078
2024-01-01,STORE0005,SKU0086,10.993160247802734,8.305583000183105
2024-01-01,STORE0005,SKU0087,34.04304504394531,29.979413986206055
2024-01-01,STORE0005,SKU0088,26.613914489746094,23.647794723510742
2024-01-01,STORE0005,SKU0089,48.72438049316406,49.144989013671875
2024-01-01,STORE0005,SKU0091,20.725826263427734,17.659526824951172
2024-01-01,STORE0005,SKU0094,66.27799224853516,68.38188171386719
2024-01-01,STORE0005,SKU0095,32.73621368408203,33.0894889831543
2024-01-01,STORE0005,SKU0096,99.37911987304688,95.4978256225586
2024-01-01,STORE0005,SKU0098,44.2720832824707,44.543758392333984
2024-01-01,STORE0005,SKU0100,88.6568603515625,85.07511138916016
2024-01-01,STORE0005,SKU0101,17.553081512451172,14.583683013916016
