date,store_id,sku_id,catboost,lightgbm,lstm,tide,transformer,xgboost
2024-01-01,STORE0001,SKU0065,61.08423354551216,56.836630790745076,54.13713455200195,55.41839466421601,62.47475051879883,59.39531326293945
2024-01-01,STORE0001,SKU0066,29.342485807996816,29.22314152409981,29.279727935791016,27.08371978480754,34.84446716308594,29.079410552978516
2024-01-01,STORE0001,SKU0067,40.4216455131279,39.62579287967612,38.80281066894531,37.097945991394035,44.99877166748047,39.1472053527832
2024-01-01,STORE0001,SKU0068,41.56028449422493,40.73311871314822,36.57938766479492,40.230797232611906,42.99455261230469,41.237491607666016
2024-01-01,STORE0001,SKU0069,81.45692867797939,78.95433171476363,74.8621826171875,74.98965263089076,88.85549926757812,76.2287368774414
2024-01-01,STORE0001,SKU0070,104.7661269663969,99.44497769046826,107.92298889160156,101.18981143002544,110.83702087402344,97.77511596679688
2024-01-01,STORE0001,SKU0072,35.04144171750058,34.6949997196857,35.88774108886719,32.85227129507933,42.4216423034668,34.02957534790039
2024-01-01,STORE0001,SKU0073,10.718126171513454,10.669341858241287,10.561412811279297,8.450711971199766,11.339706420898438,10.442967414855957
2024-01-01,STORE0001,SKU0074,55.539834471561946,54.68097644089423,55.662315368652344,53.57820384919951,60.83124542236328,54.6152229309082
2024-01-01,STORE0001,SKU0076,28.870947834806884,28.85189411887055,29.228961944580078,26.04848656651142,34.308311462402344,28.82357406616211
2024-01-01,STORE0001,SKU0077,53.47259160870466,54.037493535978804,53.33412170410156,49.71636341947687,56.16680908203125,54.52754592895508
2024-01-01,STORE0001,SKU0078,31.327426722252284,30.875120987183,29.73652458190918,28.047801194797557,32.8508186340332,31.038410186767578
2024-01-01,STORE0001,SKU0080,79.36442561811744,77.59743071730784,78.16492462158203,76.10426309283568,84.91265106201172,78.2567138671875
2024-01-01,STORE0001,SKU0081,68.82028491844846,67.26360419345987,71.21975708007812,65.26021265246825,78.52742004394531,69.31782531738281
2024-01-01,STORE0001,SKU0082,63.33571435005023,63.66955473487449,63.70748519897461,58.56068581953142,59.99741744995117,64.57231903076172
2024-01-01,STORE0001,SKU0084,25.70220956854257,25.447578353044506,23.113201141357422,22.45859498054982,29.267833709716797,25.568958282470703
2024-01-01,STORE0001,SKU0086,8.488099907306868,8.902435794261507,7.90545654296875,6.780180817021802,10.892372131347656,8.78003978729248
2024-01-01,STORE0001,SKU0087,31.86313009784575,31.50595682732783,30.13458251953125,28.511248221746012,35.390594482421875,31.378416061401367
2024-01-01,STORE0001,SKU0090,21.24850888618055,21.637776613307878,20.910587310791016,19.0212437473804,23.200489044189453,22.0921573638916
2024-01-01,STORE0001,SKU0092,92.44993467094798,95.91223407255704,96.76910400390625,91.50923980534269,102.78651428222656,93.6402587890625
2024-01-01,STORE0001,SKU0093,73.99340853256663,71.83403457472673,77.66642761230469,73.78551384816222,81.08252716064453,70.53408813476562
2024-01-01,STORE0001,SKU0094,65.08345206027239,64.95039475933184,63.09565353393555,58.09620815565727,62.38334274291992,65.12540435791016
2024-01-01,STORE0001,SKU0095,31.361116072238477,31.64406036259135,29.732919692993164,28.44684293655386,34.93007278442383,31.441295623779297
2024-01-01,STORE0001,SKU0096,93.70597524952439,94.85014303450774,95.00921630859375,91.59339464105798,99.92350769042969,95.16651153564453
2024-01-01,STORE0001,SKU0097,70.96443788425088,69.92348086684206,68.327880859375,65.3222413188279,73.73988342285156,69.46642303466797
2024-01-01,STORE0001,SKU0098,42.09053144374118,42.358736346280935,39.175811767578125,40.30912832541393,42.53647994995117,42.02633285522461
2024-01-01,STORE0001,SKU0099,90.33358031132377,89.54760553206683,97.97169494628906,97.13797788966198,106.67472839355469,94.52445983886719
2024-01-01,STORE0001,SKU0100,85.69528216214636,85.93444643016002,86.3316650390625,78.87766694631378,84.22771453857422,85.9787368774414
2024-01-01,STORE0001,SKU0101,15.869665581185778,15.270351172008084,14.890827178955078,13.691325655783658,18.35885238647461,15.450379371643066
2024-01-01,STORE0002,SKU0001,75.16429563816989,74.8852105981296,70.37654113769531,64.41626313818631,74.9580307006836,79.48291778564453
2024-01-01,STORE0002,SKU0002,57.181158163006366,54.01671783662933,49.8436279296875,49.61111978686441,50.58254623413086,55.55372619628906
2024-01-01,STORE0002,SKU0003,16.247185154484065,16.13424012307395,16.138912200927734,14.025248274707357,19.341411590576172,16.62775230407715
2024-01-01,STORE0002,SKU0004,77.54406993328138,74.75238779498585,66.40032958984375,67.14158336982032,73.87489318847656,76.78755187988281
2024-01-01,STORE0002,SKU0005,57.90189658248521,56.26187522583227,58.670616149902344,50.25360426120527,57.63132858276367,57.57825469970703
2024-01-01,STORE0002,SKU0006,86.40530236804196,86.50577107557649,76.9111557006836,75.17217978248588,79.09384155273438,86.35150146484375
2024-01-01,STORE0002,SKU0007,22.765023137390454,22.30939368291453,21.473499298095703,18.156091572609704,23.685749053955078,22.026081085205078
2024-01-01,STORE0002,SKU0008,18.054078258928293,17.093619450060352,18.213722229003906,14.393860953796896,20.06615447998047,17.264198303222656
2024-01-01,STORE0002,SKU0009,44.82457545842702,43.216500045915645,41.8500862121582,38.92885189957339,47.57423782348633,43.826751708984375
2024-01-01,STORE0002,SKU0010,25.537597831564028,24.697441337256915,25.715225219726562,23.235112566392246,30.91938591003418,24.123123168945312
2024-01-01,STORE0002,SKU0011,16.051936093026804,16.398911788647162,16.025074005126953,13.495128612510944,18.357494354248047,15.274055480957031
2024-01-01,STORE0002,SKU0012,36.52342657963145,34.57072341223948,30.615877151489258,31.969964234070726,36.63801956176758,37.37057113647461
2024-01-01,STORE0002,SKU0014,47.73801014603218,44.313087363700056,45.16896057128906,40.85486127476114,44.64040756225586,45.24180603027344
2024-01-01,STORE0002,SKU0015,9.172765624735632,8.633425235089684,8.071762084960938,6.213248012068486,11.618709564208984,8.165116310119629
2024-01-01,STORE0002,SKU0016,17.698006516825608,18.03665254426245,16.75958251953125,15.425450359214267,21.742691040039062,17.585512161254883
2024-01-01,STORE0002,SKU0017,75.4658994839105,70.47116319084266,69.45596313476562,61.331099500371174,72.93243408203125,70.80725860595703
2024-01-01,STORE0002,SKU0018,64.53782000550638,61.714049822625604,61.41508102416992,51.46106588927273,62.99464797973633,65.34229278564453
2024-01-01,STORE0002,SKU0019,12.318830343774962,12.624833789513765,11.36126708984375,9.826112795124782,16.31993865966797,12.449559211730957
2024-01-01,STORE0002,SKU0020,40.61074519057287,40.19923555928196,38.66339874267578,35.337817047239135,38.63359451293945,40.709808349609375
2024-01-01,STORE0002,SKU0022,74.35289134331566,72.59444727141965,67.56657409667969,60.900671416092834,68.76069641113281,73.8749008178711
2024-01-01,STORE0002,SKU0023,52.77084807018059,48.9213500086169,52.7237548828125,46.84593827226892,52.96895217895508,50.09978103637695
2024-01-01,STORE0002,SKU0024,44.54145508088271,43.63947667033088,44.24873733520508,37.16569251415586,45.16288375854492,43.758731842041016
2024-01-01,STORE0002,SKU0025,23.883239122833633,23.73587248669322,19.051223754882812,20.15761050358414,23.86740493774414,24.290359497070312
2024-01-01,STORE0002,SKU0026,86.67016702379755,83.0971214706011,67.0833740234375,68.72383049518197,67.23434448242188,83.73599243164062
2024-01-01,STORE0002,SKU0027,100.7982150610536,94.80737432046094,76.9239273071289,80.36634092742435,74.9844741821289,94.0121078491211
2024-01-01,STORE0002,SKU0028,92.95128152360206,87.66009432522723,74.2402572631836,80.49153941629172,72.78823852539062,92.52379608154297
2024-01-01,STORE0002,SKU0030,43.509588891396795,42.09032761969575,32.350074768066406,33.474048750822355,36.36689758300781,42.341339111328125
2024-01-01,STORE0002,SKU0031,45.779826750990836,44.03630041426907,36.17174530029297,32.82187370636235,41.548362731933594,44.065277099609375
2024-01-01,STORE0002,SKU0032,57.12013242665859,51.981180827390034,44.887107849121094,41.04894497471883,51.42473602294922,51.686771392822266
2024-01-01,STORE0002,SKU0033,90.38581381598244,82.40861428652738,59.09306335449219,64.55437710898971,67.15477752685547,87.20630645751953
2024-01-01,STORE0002,SKU0034,114.53347837657181,111.56796025209722,84.34890747070312,93.95927668797414,88.67520141601562,108.16108703613281
2024-01-01,STORE0002,SKU0036,33.507123435859015,31.72679568534882,25.223209381103516,26.70323507190691,38.29179382324219,31.663179397583008
2024-01-01,STORE0002,SKU0037,85.16282466341121,80.43959166124749,68.60507202148438,65.03390110482803,63.98634719848633,78.96500396728516
2024-01-01,STORE0002,SKU0038,83.64136799392159,76.67933185269297,67.59725189208984,59.978592182514475,63.48366928100586,78.59300231933594
2024-01-01,STORE0002,SKU0039,12.757346889817171,12.966992397296135,11.162899017333984,7.8540917833794355,15.377399444580078,11.91495132446289
2024-01-01,STORE0002,SKU0040,18.67836547952748,17.95203774839507,13.688034057617188,12.380988721044876,19.7493896484375,18.287885665893555
2024-01-01,STORE0002,SKU0041,72.15185629151237,70.92115778498457,59.552154541015625,54.27709241713306,55.06797790527344,70.41207122802734
2024-01-01,STORE0002,SKU0042,12.434632908947492,12.274587439648455,9.860294342041016,8.034000016082027,14.288475036621094,12.093918800354004
2024-01-01,STORE0002,SKU0043,40.05068905393995,38.76348017838872,31.30402183532715,31.779861512811774,34.218994140625,39.085472106933594
2024-01-01,STORE0002,SKU0044,70.94002848671039,67.86907444209591,57.50438690185547,54.41297472507955,56.82444763183594,69.4396743774414
2024-01-01,STORE0002,SKU0046,82.5780160068366,79.13107299092214,65.67356872558594,64.20288364105276,61.10926818847656,79.27375030517578
2024-01-01,STORE0002,SKU0048,51.83623390526587,48.96143678452059,46.591312408447266,41.01694748932417,46.10843276977539,49.932708740234375
2024-01-01,STORE0002,SKU0051,54.13039950950457,53.14887867086038,50.307559967041016,45.941599436862745,56.967437744140625,52.13637924194336
2024-01-01,STORE0002,SKU0052,41.24216084538102,41.79143378627168,40.682464599609375,37.54377537532365,47.301048278808594,41.790348052978516
2024-01-01,STORE0002,SKU0054,64.26910813176704,62.59971683571987,60.1270751953125,46.82966195760685,61.73807907104492,64.23619842529297
2024-01-01,STORE0002,SKU0055,11.010515719668874,10.76010934811816,10.118656158447266,7.772735839894379,12.532024383544922,10.795083045959473
2024-01-01,STORE0002,SKU0056,16.6930432508265,17.013474937774163,16.289886474609375,14.75925894653158,18.69354248046875,17.254901885986328
2024-01-01,STORE0002,SKU0058,74.55958997857904,72.9536026341496,67.69728088378906,69.32364182015029,69.61444091796875,75.02725982666016
2024-01-01,STORE0002,SKU0059,19.242317319367412,19.09865139139279,18.497905731201172,15.771894234469954,21.33642578125,19.488534927368164
2024-01-01,STORE0002,SKU0060,42.608963251718635,43.78184208050973,44.13737869262695,38.65573415316526,45.480560302734375,42.67021179199219
2024-01-01,STORE0002,SKU0062,13.713210212099028,13.901042720081016,13.34600830078125,10.818970561717387,16.49612808227539,13.517094612121582
2024-01-01,STORE0002,SKU0063,33.972625344898475,33.47577579711671,34.29197311401367,29.957965262324258,42.72560119628906,33.99147033691406
2024-01-01,STORE0002,SKU0064,72.91358179516055,72.14033897433835,69.39581298828125,63.68033134797697,72.21741485595703,74.42179107666016
2024-01-01,STORE0002,SKU0065,44.02062765447333,41.410528105456024,41.383811950683594,37.84310847583285,44.537384033203125,45.73359298706055
2024-01-01,STORE0002,SKU0066,20.938977790109217,19.955481690155153,20.664127349853516,18.405479601436053,25.863113403320312,20.29387855529785
2024-01-01,STORE0002,SKU0069,59.365576252448705,58.019136716897876,53.32455062866211,53.22732939955036,61.86757278442383,59.526973724365234
2024-01-01,STORE0002,SKU0070,83.78941592285129,85.86332854622098,75.91319274902344,77.88241362443014,81.5886459350586,88.32015228271484
2024-01-01,STORE0002,SKU0071,23.19229949820745,23.114066063359108,23.592506408691406,20.34741566235403,26.582508087158203,23.49089813232422
2024-01-01,STORE0002,SKU0073,8.72536423773441,8.723840413559568,7.54364013671875,5.442113144329582,7.6957855224609375,7.784880638122559
2024-01-01,STORE0002,SKU0074,46.26097748512863,45.69576712088703,42.26917266845703,37.221370962988786,43.55714797973633,47.672115325927734
2024-01-01,STORE0002,SKU0075,25.788192168905102,26.334650871610602,23.989532470703125,23.68270308350596,29.150161743164062,25.044918060302734
2024-01-01,STORE0002,SKU0078,21.93935546381264,21.621908413017795,21.824573516845703,20.19920913630392,24.252212524414062,21.663543701171875
2024-01-01,STORE0002,SKU0079,60.521506712910735,59.44594559122455,60.6957893371582,56.94516222103092,64.258544921875,61.0357780456543
2024-01-01,STORE0002,SKU0081,54.01167430261638,52.39375188749895,50.14657211303711,47.85573296065972,54.651432037353516,53.59977340698242
2024-01-01,STORE0002,SKU0082,45.049035687468624,44.28948416682914,43.962886810302734,36.695042204738925,42.352909088134766,44.364070892333984
2024-01-01,STORE0002,SKU0083,69.51178538729093,68.15189556272358,65.71732330322266,62.05245329620904,69.60870361328125,69.97120666503906
2024-01-01,STORE0002,SKU0084,18.583221253771942,18.757603400855285,16.833568572998047,16.72979327309211,22.076641082763672,18.925933837890625
2024-01-01,STORE0002,SKU0086,6.692588012321863,7.060158803139021,6.516490936279297,3.661077939841129,8.039112091064453,7.113434791564941
2024-01-01,STORE0002,SKU0087,20.502877567827845,20.860091318073362,21.96591567993164,17.708217971802004,24.283706665039062,20.557832717895508
2024-01-01,STORE0002,SKU0088,19.24030103879847,19.52620751102502,17.612289428710938,16.864933274659354,20.937942504882812,19.286035537719727
2024-01-01,STORE0002,SKU0089,32.734935231198136,32.86795359679598,30.95643424987793,29.50265907946004,34.38029479980469,33.11955261230469
2024-01-01,STORE0002,SKU0090,15.374092958814622,15.489333147807418,15.299324035644531,12.318761775221505,17.122859954833984,15.113816261291504
2024-01-01,STORE0002,SKU0092,73.178192292096,70.89825785421083,69.15904235839844,62.88611683736098,75.40546417236328,75.58810424804688
2024-01-01,STORE0002,SKU0093,55.079281408004995,54.88073058243351,55.94865036010742,51.51159995990482,57.2452392578125,55.26094436645508
2024-01-01,STORE0002,SKU0096,69.57746336619299,67.79772298273076,71.2710189819336,64.2080351545502,73.61783599853516,70.62776947021484
2024-01-01,STORE0002,SKU0097,52.08916122334635,49.74714527134934,49.43488311767578,49.78240033213412,54.33145523071289,51.25726318359375
2024-01-01,STORE0002,SKU0098,30.14868673208984,30.01324124912175,27.174306869506836,29.065730177730778,30.916141510009766,29.667940139770508
2024-01-01,STORE0002,SKU0099,71.43874491104009,69.68249436757955,69.4999771118164,64.16532028040601,74.82646179199219,69.70780944824219
2024-01-01,STORE0002,SKU0101,11.931424112881345,11.941256811666916,11.194015502929688,9.043739945581574,13.415569305419922,12.076436042785645
2024-01-01,STORE0002,SKU0102,77.61669323270965,76.67021074354682,71.19389343261719,71.32121108965008,72.32231140136719,79.36296844482422
2024-01-01,STORE0003,SKU0001,79.47660209361395,76.89035371048256,71.94452667236328,72.05111770046705,76.94056701660156,81.98640441894531
2024-01-01,STORE0003,SKU0003,17.866296619134467,17.646579738778517,16.184955596923828,14.55052512781484,19.95809555053711,17.85563850402832
2024-01-01,STORE0003,SKU0004,68.10666321361597,65.22755223913377,66.53788757324219,62.643147573846406,73.81761169433594,68.47756958007812
2024-01-01,STORE0003,SKU0005,61.03951495687639,59.086102044094325,57.21846389770508,52.625407087917786,58.768310546875,59.05823516845703
2024-01-01,STORE0003,SKU0006,81.51030754795585,79.6821626212649,75.0345458984375,74.09934812782537,79.19416809082031,77.07324981689453
2024-01-01,STORE0003,SKU0007,22.633037019202252,22.647091820292157,21.416351318359375,19.133465729189385,23.646747589111328,22.430206298828125
2024-01-01,STORE0003,SKU0008,19.943121675781274,19.316989099237215,18.254451751708984,14.943459348647506,20.154582977294922,18.900104522705078
2024-01-01,STORE0003,SKU0009,45.53691454432454,44.57255730424751,43.43824005126953,40.31634176815876,48.33376693725586,44.89433670043945
2024-01-01,STORE0003,SKU0010,25.73209544820672,24.740901190418285,25.883739471435547,23.096088663104414,29.9615421295166,24.806303024291992
2024-01-01,STORE0003,SKU0011,16.170378934105088,16.662123886856403,16.09930419921875,12.946605217956787,18.450958251953125,15.672636985778809
2024-01-01,STORE0003,SKU0012,35.48761388834829,32.791398650592775,29.66890525817871,29.60652007174075,34.50285720825195,33.88139724731445
2024-01-01,STORE0003,SKU0013,61.59771370712775,58.21568109305032,57.93132781982422,45.74389417404415,65.8086929321289,58.53556823730469
2024-01-01,STORE0003,SKU0014,47.638934638799846,44.62636953760738,44.2576904296875,41.17298554097888,43.556007385253906,46.15304183959961
2024-01-01,STORE0003,SKU0015,9.333703004960903,8.887381261975957,7.786651611328125,5.913068833441665,11.259883880615234,8.390311241149902
2024-01-01,STORE0003,SKU0016,16.86987873073481,16.393262203083463,16.870967864990234,13.775476492600534,21.36838150024414,16.67207908630371
2024-01-01,STORE0003,SKU0019,12.331073208447805,12.120998107213683,10.933124542236328,9.932217632957517,16.202392578125,11.878403663635254
2024-01-01,STORE0003,SKU0020,40.061118002059914,39.6188817971561,36.92291259765625,33.455254817778886,38.635467529296875,38.89591979980469
2024-01-01,STORE0003,SKU0021,41.07326502501702,42.34385162012861,41.363922119140625,36.34462825607391,44.70734786987305,41.81987762451172
2024-01-01,STORE0003,SKU0022,76.34427216079942,75.71927536376545,71.46923828125,66.46554065537056,74.12958526611328,74.5346908569336
2024-01-01,STORE0003,SKU0023,57.226599017121686,55.46543122798879,51.34348678588867,47.48081409082059,53.29265594482422,54.64299392700195
2024-01-01,STORE0003,SKU0024,44.112301305434904,43.712918244643376,43.47896957397461,37.858498900578844,46.423553466796875,43.259090423583984
2024-01-01,STORE0003,SKU0025,24.290707465584042,24.075441500894573,18.677261352539062,18.929993587270314,23.69607162475586,23.74222183227539
2024-01-01,STORE0003,SKU0026,83.97078147239452,78.67990326323014,67.3611831665039,74.59851033277522,67.25949096679688,82.43801879882812
2024-01-01,STORE0003,SKU0028,93.81821007264377,90.51622297580744,73.69673156738281,80.932211517282,72.00428009033203,93.8343505859375
2024-01-01,STORE0003,SKU0030,38.59894933714649,38.0682654217952,30.17905044555664,28.37054631569283,36.1772575378418,38.52813720703125
2024-01-01,STORE0003,SKU0031,44.291190126679176,43.49475674335127,36.88115692138672,32.844964789807655,44.128692626953125,43.8071403503418
2024-01-01,STORE0003,SKU0033,92.04245177996322,87.6800126891988,65.87461853027344,71.95259472689779,75.25699615478516,85.718505859375
2024-01-01,STORE0003,SKU0035,146.36049300078903,133.02654151965166,109.16535186767578,129.66836545410314,112.90556335449219,133.10655212402344
2024-01-01,STORE0003,SKU0037,87.62349416675372,84.40878238858714,73.1870346069336,69.25307139410168,66.27314758300781,85.82633972167969
2024-01-01,STORE0003,SKU0039,13.545724843342128,12.907167959528163,11.293804168701172,9.283905407420685,14.807098388671875,12.1171293258667
2024-01-01,STORE0003,SKU0040,17.076211860146653,16.465521921642708,14.105411529541016,12.278642656423274,18.943145751953125,16.608556747436523
2024-01-01,STORE0003,SKU0041,69.42412488175776,67.07542374722424,59.343833923339844,51.51664263284926,55.52364730834961,66.40474700927734
2024-01-01,STORE0003,SKU0042,13.580743799464841,12.36082466763297,10.32547378540039,8.247836331976082,13.370491027832031,12.239720344543457
2024-01-01,STORE0003,SKU0043,36.984243768408746,35.539184031417314,31.122467041015625,29.4399759985329,34.836151123046875,36.7474250793457
2024-01-01,STORE0003,SKU0044,68.68638301359879,67.0524227173185,59.787071228027344,55.600981230963825,54.51959228515625,67.35450744628906
2024-01-01,STORE0003,SKU0045,57.911777048702,55.11048610910016,43.77468490600586,39.82212887449704,49.37593078613281,56.24995803833008
2024-01-01,STORE0003,SKU0046,78.23018695866394,74.7271826814849,66.07711791992188,62.23128598140884,61.334041595458984,76.88226318359375
2024-01-01,STORE0003,SKU0047,61.839196265914985,59.74115265774917,51.79833984375,50.83338921976764,50.78136444091797,61.15362548828125
2024-01-01,STORE0003,SKU0048,55.80520280385613,55.242669263896744,48.68434143066406,44.865927917505594,46.481590270996094,54.80396270751953
2024-01-01,STORE0003,SKU0049,34.83949307094283,33.90369693669113,35.1014518737793,28.89771459058897,37.347660064697266,33.71646499633789
2024-01-01,STORE0003,SKU0050,14.208514192002973,13.151602119330503,13.201068878173828,9.732803964370653,17.37702178955078,12.234026908874512
2024-01-01,STORE0003,SKU0051,52.975545055813505,51.14402649159176,50.148582458496094,45.04730122090783,56.83526611328125,52.79960632324219
2024-01-01,STORE0003,SKU0052,41.36726218551915,40.3937519527844,41.314056396484375,36.13950451053994,45.32571792602539,40.60250473022461
2024-01-01,STORE0003,SKU0053,25.231871127652145,25.062674534819383,23.853092193603516,21.194925918065536,27.463993072509766,25.54294776916504
2024-01-01,STORE0003,SKU0054,64.52085006249902,63.777297057119895,62.85584259033203,52.43736919366464,64.68521118164062,65.05287170410156
2024-01-01,STORE0003,SKU0055,10.643428801844351,10.567838039273079,10.087875366210938,8.085105035599094,12.074871063232422,10.391115188598633
2024-01-01,STORE0003,SKU0056,16.491052152252138,16.703359106380088,16.312267303466797,14.509502261080117,18.693603515625,16.56635856628418
2024-01-01,STORE0003,SKU0058,70.54060629402936,69.00369715184588,68.41149139404297,65.05850009021518,69.80902099609375,70.86873626708984
