date,store_id,sku_id,catboost,tide,transformer
2024-01-01,STORE0002,SKU0001,75.16429563816989,64.41626313818631,74.9580307006836
2024-01-01,STORE0002,SKU0002,57.181158163006366,49.61111978686441,50.58254623413086
2024-01-01,STORE0002,SKU0003,16.247185154484065,14.025248274707357,19.341411590576172
2024-01-01,STORE0002,SKU0004,77.54406993328138,67.14158336982032,73.87489318847656
2024-01-01,STORE0002,SKU0005,57.90189658248521,50.25360426120527,57.63132858276367
2024-01-01,STORE0002,SKU0006,86.40530236804196,75.17217978248588,79.09384155273438
2024-01-01,STORE0002,SKU0007,22.765023137390454,18.156091572609704,23.685749053955078
2024-01-01,STORE0002,SKU0008,18.054078258928293,14.393860953796896,20.06615447998047
2024-01-01,STORE0002,SKU0009,44.82457545842702,38.92885189957339,47.57423782348633
2024-01-01,STORE0002,SKU0010,25.537597831564028,23.235112566392246,30.91938591003418
2024-01-01,STORE0002,SKU0011,16.051936093026804,13.495128612510944,18.357494354248047
2024-01-01,STORE0002,SKU0012,36.52342657963145,31.969964234070726,36.63801956176758
2024-01-01,STORE0002,SKU0014,47.73801014603218,40.85486127476114,44.64040756225586
2024-01-01,STORE0002,SKU0015,9.172765624735632,6.213248012068486,11.618709564208984
2024-01-01,STORE0002,SKU0016,17.698006516825608,15.425450359214267,21.742691040039062
2024-01-01,STORE0002,SKU0017,75.4658994839105,61.331099500371174,72.93243408203125
2024-01-01,STORE0002,SKU0018,64.53782000550638,51.46106588927273,62.99464797973633
2024-01-01,STORE0002,SKU0019,12.318830343774962,9.826112795124782,16.31993865966797
2024-01-01,STORE0002,SKU0020,40.61074519057287,35.337817047239135,38.63359451293945
2024-01-01,STORE0002,SKU0022,74.35289134331566,60.900671416092834,68.76069641113281
2024-01-01,STORE0002,SKU0023,52.77084807018059,46.84593827226892,52.96895217895508
2024-01-01,STORE0002,SKU0024,44.54145508088271,37.16569251415586,45.16288375854492
2024-01-01,STORE0002,SKU0025,23.883239122833633,20.15761050358414,23.86740493774414
2024-01-01,STORE0002,SKU0026,86.67016702379755,68.72383049518197,67.23434448242188
2024-01-01,STORE0002,SKU0027,100.7982150610536,80.36634092742435,74.9844741821289
2024-01-01,STORE0002,SKU0028,92.95128152360206,80.49153941629172,72.78823852539062
2024-01-01,STORE0002,SKU0030,43.509588891396795,33.474048750822355,36.36689758300781
2024-01-01,STORE0002,SKU0031,45.779826750990836,32.82187370636235,41.548362731933594
2024-01-01,STORE0002,SKU0032,57.12013242665859,41.04894497471883,51.42473602294922
2024-01-01,STORE0002,SKU0033,90.38581381598244,64.55437710898971,67.15477752685547
2024-01-01,STORE0002,SKU0034,114.53347837657181,93.95927668797414,88.67520141601562
2024-01-01,STORE0002,SKU0036,33.507123435859015,26.70323507190691,38.29179382324219
2024-01-01,STORE0002,SKU0037,85.16282466341121,65.03390110482803,63.98634719848633
2024-01-01,STORE0002,SKU0038,83.64136799392159,59.978592182514475,63.48366928100586
2024-01-01,STORE0002,SKU0039,12.757346889817171,7.8540917833794355,15.377399444580078
2024-01-01,STORE0002,SKU0040,18.67836547952748,12.380988721044876,19.7493896484375
2024-01-01,STORE0002,SKU0041,72.15185629151237,54.27709241713306,55.06797790527344
2024-01-01,STORE0002,SKU0042,12.434632908947492,8.034000016082027,14.288475036621094
2024-01-01,STORE0002,SKU0043,40.05068905393995,31.779861512811774,34.218994140625
2024-01-01,STORE0002,SKU0044,70.94002848671039,54.41297472507955,56.82444763183594
2024-01-01,STORE0002,SKU0046,82.5780160068366,64.20288364105276,61.10926818847656
2024-01-01,STORE0002,SKU0048,51.83623390526587,41.01694748932417,46.10843276977539
2024-01-01,STORE0002,SKU0051,54.13039950950457,45.941599436862745,56.967437744140625
2024-01-01,STORE0002,SKU0052,41.24216084538102,37.54377537532365,47.301048278808594
2024-01-01,STORE0002,SKU0054,64.26910813176704,46.82966195760685,61.73807907104492
2024-01-01,STORE0002,SKU0055,11.010515719668874,7.772735839894379,12.532024383544922
2024-01-01,STORE0002,SKU0056,16.6930432508265,14.75925894653158,18.69354248046875
2024-01-01,STORE0002,SKU0058,74.55958997857904,69.32364182015029,69.61444091796875
2024-01-01,STORE0002,SKU0059,19.242317319367412,15.771894234469954,21.33642578125
2024-01-01,STORE0002,SKU0060,42.608963251718635,38.65573415316526,45.480560302734375
2024-01-01,STORE0002,SKU0062,13.713210212099028,10.818970561717387,16.49612808227539
2024-01-01,STORE0002,SKU0063,33.972625344898475,29.957965262324258,42.72560119628906
2024-01-01,STORE0002,SKU0064,72.91358179516055,63.68033134797697,72.21741485595703
2024-01-01,STORE0002,SKU0065,44.02062765447333,37.84310847583285,44.537384033203125
2024-01-01,STORE0002,SKU0066,20.938977790109217,18.405479601436053,25.863113403320312
2024-01-01,STORE0002,SKU0069,59.365576252448705,53.22732939955036,61.86757278442383
2024-01-01,STORE0002,SKU0070,83.78941592285129,77.88241362443014,81.5886459350586
2024-01-01,STORE0002,SKU0071,23.19229949820745,20.34741566235403,26.582508087158203
2024-01-01,STORE0002,SKU0073,8.72536423773441,5.442113144329582,7.6957855224609375
2024-01-01,STORE0002,SKU0074,46.26097748512863,37.221370962988786,43.55714797973633
2024-01-01,STORE0002,SKU0075,25.788192168905102,23.68270308350596,29.150161743164062
2024-01-01,STORE0002,SKU0078,21.93935546381264,20.19920913630392,24.252212524414062
2024-01-01,STORE0002,SKU0079,60.521506712910735,56.94516222103092,64.258544921875
2024-01-01,STORE0002,SKU0081,54.01167430261638,47.85573296065972,54.651432037353516
2024-01-01,STORE0002,SKU0082,45.049035687468624,36.695042204738925,42.352909088134766
2024-01-01,STORE0002,SKU0083,69.51178538729093,62.05245329620904,69.60870361328125
2024-01-01,STORE0002,SKU0084,18.583221253771942,16.72979327309211,22.076641082763672
2024-01-01,STORE0002,SKU0086,6.692588012321863,3.661077939841129,8.039112091064453
2024-01-01,STORE0002,SKU0087,20.502877567827845,17.708217971802004,24.283706665039062
2024-01-01,STORE0002,SKU0088,19.24030103879847,16.864933274659354,20.937942504882812
2024-01-01,STORE0002,SKU0089,32.734935231198136,29.50265907946004,34.38029479980469
2024-01-01,STORE0002,SKU0090,15.374092958814622,12.318761775221505,17.122859954833984
2024-01-01,STORE0002,SKU0092,73.178192292096,62.88611683736098,75.40546417236328
2024-01-01,STORE0002,SKU0093,55.079281408004995,51.51159995990482,57.2452392578125
2024-01-01,STORE0002,SKU0096,69.57746336619299,64.2080351545502,73.61783599853516
2024-01-01,STORE0002,SKU0097,52.08916122334635,49.78240033213412,54.33145523071289
2024-01-01,STORE0002,SKU0098,30.14868673208984,29.065730177730778,30.916141510009766
2024-01-01,STORE0002,SKU0099,71.43874491104009,64.16532028040601,74.82646179199219
2024-01-01,STORE0002,SKU0101,11.931424112881345,9.043739945581574,13.415569305419922
2024-01-01,STORE0002,SKU0102,77.61669323270965,71.32121108965008,72.32231140136719
2024-01-01,STORE0003,SKU0001,79.47660209361395,72.05111770046705,76.94056701660156
2024-01-01,STORE0003,SKU0003,17.866296619134467,14.55052512781484,19.95809555053711
2024-01-01,STORE0003,SKU0004,68.10666321361597,62.643147573846406,73.81761169433594
2024-01-01,STORE0003,SKU0005,61.03951495687639,52.625407087917786,58.768310546875
2024-01-01,STORE0003,SKU0006,81.51030754795585,74.09934812782537,79.19416809082031
2024-01-01,STORE0003,SKU0007,22.633037019202252,19.133465729189385,23.646747589111328
2024-01-01,STORE0003,SKU0008,19.943121675781274,14.943459348647506,20.154582977294922
2024-01-01,STORE0003,SKU0009,45.53691454432454,40.31634176815876,48.33376693725586
2024-01-01,STORE0003,SKU0010,25.73209544820672,23.096088663104414,29.9615421295166
2024-01-01,STORE0003,SKU0011,16.170378934105088,12.946605217956787,18.450958251953125
2024-01-01,STORE0003,SKU0012,35.48761388834829,29.60652007174075,34.50285720825195
2024-01-01,STORE0003,SKU0013,61.59771370712775,45.74389417404415,65.8086929321289
2024-01-01,STORE0003,SKU0014,47.638934638799846,41.17298554097888,43.556007385253906
2024-01-01,STORE0003,SKU0015,9.333703004960903,5.913068833441665,11.259883880615234
2024-01-01,STORE0003,SKU0016,16.86987873073481,13.775476492600534,21.36838150024414
2024-01-01,STORE0003,SKU0019,12.331073208447805,9.932217632957517,16.202392578125
2024-01-01,STORE0003,SKU0020,40.061118002059914,33.455254817778886,38.635467529296875
2024-01-01,STORE0003,SKU0021,41.07326502501702,36.34462825607391,44.70734786987305
2024-01-01,STORE0003,SKU0022,76.34427216079942,66.46554065537056,74.12958526611328
2024-01-01,STORE0003,SKU0023,57.226599017121686,47.48081409082059,53.29265594482422
2024-01-01,STORE0003,SKU0024,44.112301305434904,37.858498900578844,46.423553466796875
2024-01-01,STORE0003,SKU0025,24.290707465584042,18.929993587270314,23.69607162475586
2024-01-01,STORE0003,SKU0026,83.97078147239452,74.59851033277522,67.25949096679688
2024-01-01,STORE0003,SKU0028,93.81821007264377,80.932211517282,72.00428009033203
2024-01-01,STORE0003,SKU0030,38.59894933714649,28.37054631569283,36.1772575378418
2024-01-01,STORE0003,SKU0031,44.291190126679176,32.844964789807655,44.128692626953125
2024-01-01,STORE0003,SKU0033,92.04245177996322,71.95259472689779,75.25699615478516
2024-01-01,STORE0003,SKU0035,146.36049300078903,129.66836545410314,112.90556335449219
2024-01-01,STORE0003,SKU0037,87.62349416675372,69.25307139410168,66.27314758300781
2024-01-01,STORE0003,SKU0039,13.545724843342128,9.283905407420685,14.807098388671875
2024-01-01,STORE0003,SKU0040,17.076211860146653,12.278642656423274,18.943145751953125
2024-01-01,STORE0003,SKU0041,69.42412488175776,51.51664263284926,55.52364730834961
2024-01-01,STORE0003,SKU0042,13.580743799464841,8.247836331976082,13.370491027832031
2024-01-01,STORE0003,SKU0043,36.984243768408746,29.4399759985329,34.836151123046875
2024-01-01,STORE0003,SKU0044,68.68638301359879,55.600981230963825,54.51959228515625
2024-01-01,STORE0003,SKU0045,57.911777048702,39.82212887449704,49.37593078613281
2024-01-01,STORE0003,SKU0046,78.23018695866394,62.23128598140884,61.334041595458984
2024-01-01,STORE0003,SKU0047,61.839196265914985,50.83338921976764,50.78136444091797
2024-01-01,STORE0003,SKU0048,55.80520280385613,44.865927917505594,46.481590270996094
2024-01-01,STORE0003,SKU0049,34.83949307094283,28.89771459058897,37.347660064697266
2024-01-01,STORE0003,SKU0050,14.208514192002973,9.732803964370653,17.37702178955078
2024-01-01,STORE0003,SKU0051,52.975545055813505,45.04730122090783,56.83526611328125
2024-01-01,STORE0003,SKU0052,41.36726218551915,36.13950451053994,45.32571792602539
2024-01-01,STORE0003,SKU0053,25.231871127652145,21.194925918065536,27.463993072509766
2024-01-01,STORE0003,SKU0054,64.52085006249902,52.43736919366464,64.68521118164062
2024-01-01,STORE0003,SKU0055,10.643428801844351,8.085105035599094,12.074871063232422
2024-01-01,STORE0003,SKU0056,16.491052152252138,14.509502261080117,18.693603515625
2024-01-01,STORE0003,SKU0058,70.54060629402936,65.05850009021518,69.80902099609375
2024-01-01,STORE0003,SKU0060,43.22075737416964,38.61325879557267,45.934593200683594
2024-01-01,STORE0003,SKU0061,76.71850790312666,66.9033909061957,74.56423950195312
2024-01-01,STORE0003,SKU0062,13.895669282294598,11.182763125968968,16.528324127197266
2024-01-01,STORE0003,SKU0063,38.77003997351435,34.246474229371174,41.131832122802734
2024-01-01,STORE0003,SKU0064,70.72194457924587,67.03947651519817,72.31008911132812
2024-01-01,STORE0003,SKU0065,41.952757266359065,38.73359704812821,44.84629440307617
2024-01-01,STORE0003,SKU0066,21.334580121280865,18.13089810856085,25.35118865966797
2024-01-01,STORE0003,SKU0067,30.23550681874082,27.099074074908916,34.945716857910156
2024-01-01,STORE0003,SKU0068,31.308391534551596,26.496007118013615,28.429407119750977
2024-01-01,STORE0003,SKU0069,59.80147164415829,51.22038013315442,58.77820587158203
2024-01-01,STORE0003,SKU0070,77.09844272412994,68.02542355512011,80.98751068115234
2024-01-01,STORE0003,SKU0071,24.923532997400173,20.9209538372676,26.539119720458984
2024-01-01,STORE0003,SKU0073,8.37889054456732,5.704099319739246,7.131050109863281
2024-01-01,STORE0003,SKU0075,27.474988448587276,24.516825141778714,29.363990783691406
2024-01-01,STORE0003,SKU0076,22.1213621647047,18.33261263332685,24.141590118408203
2024-01-01,STORE0003,SKU0077,41.06527564229508,36.14682540145238,40.04914093017578
2024-01-01,STORE0003,SKU0082,41.54908782719667,37.16383095489992,41.530582427978516
2024-01-01,STORE0003,SKU0084,20.762013510418797,16.75825949671695,21.409481048583984
2024-01-01,STORE0003,SKU0086,6.634464550150895,4.169757342345818,7.839931488037109
2024-01-01,STORE0003,SKU0087,21.52260596931257,18.05235967872862,24.009014129638672
2024-01-01,STORE0003,SKU0088,17.351022254165365,14.759180838581806,20.342792510986328
2024-01-01,STORE0003,SKU0089,34.19849724672662,30.63360492450285,34.78572082519531
2024-01-01,STORE0003,SKU0091,13.122847115717647,10.625920886040031,15.669036865234375
2024-01-01,STORE0003,SKU0092,67.93180011323729,60.67947508506165,74.61966705322266
2024-01-01,STORE0003,SKU0093,57.23463007579177,50.238330991689104,56.98302459716797
2024-01-01,STORE0003,SKU0094,47.089179678274874,41.61324612392928,47.53074645996094
2024-01-01,STORE0003,SKU0095,22.295029414789763,19.940017541258634,25.376445770263672
2024-01-01,STORE0003,SKU0096,70.37599487481697,60.813256215290046,70.17374420166016
2024-01-01,STORE0003,SKU0097,52.78967468623089,49.90761389688432,53.549537658691406
2024-01-01,STORE0003,SKU0099,76.82178491329894,69.57423165939815,72.21266174316406
2024-01-01,STORE0003,SKU0100,70.1203681508385,62.29592499279553,63.5876350402832
2024-01-01,STORE0003,SKU0101,11.599509198407837,9.002115172908635,13.337867736816406
2024-01-01,STORE0004,SKU0001,102.59169949917198,97.17670993175808,112.38212585449219
2024-01-01,STORE0004,SKU0002,72.01392879112144,66.77848959434837,71.9472427368164
2024-01-01,STORE0004,SKU0003,22.847338709002393,19.353470631746955,24.8944091796875
2024-01-01,STORE0004,SKU0005,80.67355490439083,73.06234641540469,81.50341796875
2024-01-01,STORE0004,SKU0007,30.31428171133052,25.76012517944135,32.248687744140625
2024-01-01,STORE0004,SKU0008,26.083321977117365,21.821108678192275,28.613224029541016
2024-01-01,STORE0004,SKU0009,60.883387229990234,58.72362832291736,66.47544860839844
2024-01-01,STORE0004,SKU0012,49.001234904166644,39.25560341662142,48.42328643798828
2024-01-01,STORE0004,SKU0013,90.28403486838667,78.6109407060878,96.74437713623047
2024-01-01,STORE0004,SKU0014,62.183547505804995,55.50527348152106,61.290977478027344
2024-01-01,STORE0004,SKU0015,12.382415135291325,9.538512420977408,14.078533172607422
2024-01-01,STORE0004,SKU0017,115.18565115538931,97.48006230539019,113.51917266845703
2024-01-01,STORE0004,SKU0018,89.37665667218423,82.24490327923381,96.38037872314453
2024-01-01,STORE0004,SKU0019,16.97217894450594,15.34268365526696,19.9930419921875
2024-01-01,STORE0004,SKU0020,57.869609391021356,50.33633626961844,55.23672103881836
2024-01-01,STORE0004,SKU0021,63.114527618751175,57.76411924594643,67.66868591308594
2024-01-01,STORE0004,SKU0023,75.06090325229627,67.52913858387974,72.38574981689453
2024-01-01,STORE0004,SKU0024,67.11697073424885,57.94081971190119,63.35862731933594
2024-01-01,STORE0004,SKU0025,30.38106869563237,26.538617353877843,29.677949905395508
2024-01-01,STORE0004,SKU0026,107.42741039046413,106.0398153416975,98.64306640625
2024-01-01,STORE0004,SKU0027,122.5396539767495,99.5469609329631,109.72271728515625
2024-01-01,STORE0004,SKU0028,116.99660839071092,112.29893734445793,106.29632568359375
2024-01-01,STORE0004,SKU0029,37.581604975108874,28.677479205863143,34.84193420410156
2024-01-01,STORE0004,SKU0031,60.28203587967005,49.2749741878082,52.0422248840332
2024-01-01,STORE0004,SKU0032,80.73423755657713,69.05071242798424,76.64224243164062
2024-01-01,STORE0004,SKU0033,106.50851309081999,87.3119509273446,79.94510650634766
2024-01-01,STORE0004,SKU0034,145.6592758175862,143.25475108123825,135.9556121826172
2024-01-01,STORE0004,SKU0035,159.61966909567593,184.94392823030785,158.43856811523438
2024-01-01,STORE0004,SKU0036,49.1199690477272,40.088016547754066,43.847198486328125
2024-01-01,STORE0004,SKU0037,113.28900088116993,104.07847317136367,97.9805908203125
2024-01-01,STORE0004,SKU0038,117.58466988799677,101.95245620781854,92.42000579833984
2024-01-01,STORE0004,SKU0039,17.60471825281952,13.057726094289382,19.438926696777344
2024-01-01,STORE0004,SKU0040,26.79633994535623,21.603243075955877,25.203777313232422
2024-01-01,STORE0004,SKU0041,88.38174076791955,77.71760232444946,77.11304473876953
2024-01-01,STORE0004,SKU0045,70.84965498966667,55.05298764064933,67.60382843017578
2024-01-01,STORE0004,SKU0046,100.64877256726498,87.26223360945505,87.02397155761719
2024-01-01,STORE0004,SKU0047,80.48015103744942,69.49845934218492,70.58817291259766
2024-01-01,STORE0004,SKU0048,74.31929448966598,59.60396357487684,65.22647094726562
2024-01-01,STORE0004,SKU0049,51.323155108702096,44.63734152190491,55.48056411743164
2024-01-01,STORE0004,SKU0050,18.11418903196277,14.704257991596462,22.28873062133789
2024-01-01,STORE0004,SKU0051,76.77911792094024,66.89672291834405,81.4770736694336
2024-01-01,STORE0004,SKU0052,58.99217602711026,54.061110013143896,60.129066467285156
2024-01-01,STORE0004,SKU0053,33.02577336842751,27.986481564853094,36.768558502197266
2024-01-01,STORE0004,SKU0054,75.75305211801223,64.47458423946456,89.64666748046875
2024-01-01,STORE0004,SKU0055,14.664296965355796,12.202067322320557,16.911361694335938
2024-01-01,STORE0004,SKU0056,24.037034662503313,21.827287513944132,26.481876373291016
2024-01-01,STORE0004,SKU0057,89.64118614925367,82.22652730123484,91.94792175292969
2024-01-01,STORE0004,SKU0058,91.61985446045188,83.78518748116922,92.02828979492188
2024-01-01,STORE0004,SKU0060,60.825849009321445,56.89815379391562,62.89784622192383
2024-01-01,STORE0004,SKU0061,95.27955649075906,97.54337713061672,108.9705810546875
2024-01-01,STORE0004,SKU0062,18.26030224063861,15.662646912836658,21.96407699584961
2024-01-01,STORE0004,SKU0063,53.99755928298045,45.42273343822693,54.775604248046875
2024-01-01,STORE0004,SKU0064,88.72226450330078,86.56162715376469,98.67675018310547
2024-01-01,STORE0004,SKU0065,58.69037516632564,58.885822677359286,63.256446838378906
2024-01-01,STORE0004,SKU0066,29.035933106656515,26.968932347097404,34.863868713378906
2024-01-01,STORE0004,SKU0068,38.984779447098816,36.92339111111886,43.018531799316406
2024-01-01,STORE0004,SKU0070,103.54839637887625,102.47412938842736,115.03207397460938
2024-01-01,STORE0004,SKU0071,31.23273534818597,28.181501268249885,36.60957717895508
2024-01-01,STORE0004,SKU0072,36.88419198485064,36.008199035487394,42.4029541015625
2024-01-01,STORE0004,SKU0075,35.98146116670681,32.857306357411815,39.567298889160156
2024-01-01,STORE0004,SKU0076,29.054784946824135,26.46743360552488,34.22504806518555
2024-01-01,STORE0004,SKU0077,57.18630893657592,51.42402739419249,56.87468719482422
2024-01-01,STORE0004,SKU0078,32.26231755042068,29.77919079411429,33.267234802246094
2024-01-01,STORE0004,SKU0079,85.64137645877369,85.97479349477086,89.33935546875
2024-01-01,STORE0004,SKU0081,76.43388273043026,70.49160333021793,77.28123474121094
2024-01-01,STORE0004,SKU0085,69.05293320591812,62.09303509138656,64.36109161376953
2024-01-01,STORE0004,SKU0087,30.49126055237633,28.261208958675894,33.76471710205078
2024-01-01,STORE0004,SKU0088,23.47549736912747,20.8707301668989,27.55201530456543
2024-01-01,STORE0004,SKU0090,20.195190406933552,17.83561317169309,22.640377044677734
2024-01-01,STORE0004,SKU0091,19.76804384725371,18.51772098157943,22.150196075439453
2024-01-01,STORE0004,SKU0092,89.48834693667996,90.2440168864434,105.86521911621094
2024-01-01,STORE0004,SKU0093,80.14827247598745,79.38037558173447,80.75971984863281
2024-01-01,STORE0004,SKU0095,31.86029262464915,28.52972828144623,34.38005065917969
2024-01-01,STORE0004,SKU0096,95.0813090339514,96.07294476019227,102.53160095214844
2024-01-01,STORE0004,SKU0097,75.82951701510217,69.41557424416655,77.0679702758789
2024-01-01,STORE0004,SKU0098,39.09968582087413,36.31605198102229,41.050743103027344
2024-01-01,STORE0004,SKU0099,90.75331614036074,96.23967727859988,111.02899169921875
2024-01-01,STORE0004,SKU0100,88.60812389938046,77.95628545929881,88.23403930664062
2024-01-01,STORE0004,SKU0101,15.84256821662293,13.963466535078823,18.333927154541016
2024-01-01,STORE0004,SKU0102,98.80022530071555,98.40712538381223,103.64576721191406
2024-01-01,STORE0005,SKU0001,101.39997789511501,89.31095155723628,110.27266693115234
2024-01-01,STORE0005,SKU0002,66.09820191486979,63.56046277792115,70.00608825683594
2024-01-01,STORE0005,SKU0003,23.33164572556361,20.294270208820823,24.80524444580078
2024-01-01,STORE0005,SKU0004,97.22961118727852,89.6668710334685,98.89903259277344
